type,blockNumber,delegator,id,indexer,logIndex,shares,tokens,eventTime,until,allocationID,epoch,subgraphDeploymentID,curationFees,from,rebateFees,isDelegator,sender,indexingRewardCut,queryFeeCut,delegationFees,amount
stakeDelegateds,11521751,0x63f8168f665f79101a0e0da2313cd1391e1c5e27,0x0b035858451535f7ed3388cf2183a73f5f84aaa3245f8ca907ce2649e34b7db6-30,0xfb5b40098cdfec1564ae5b94d4deed116b887d08,30,1094500000000000000000,1094500000000000000000,,,,,,,,,,,,,,
stakeDelegateds,11522585,0x40f657e85bbb5cc7beb402da315c3fe1974442bf,0xd42c3095e84a2bb3c577721544923649ffcad9385437d8b0c31a60a7b1586ebd-89,0xfb5b40098cdfec1564ae5b94d4deed116b887d08,89,995000000000000000000,995000000000000000000,,,,,,,,,,,,,,
stakeDelegateds,11550583,0x950d8f1e2e0ec438573a9540ca6f74913df0aeb1,0xeaeaa9e5cf4850942ec35592147a053d1e92f7a06fc161bf33c5a3d21bf2ff3b-327,0xfb5b40098cdfec1564ae5b94d4deed116b887d08,327,55222500000000000000000,55222500000000000000000,,,,,,,,,,,,,,
stakeDelegateds,11778510,0xcbb08e918e828bfd46a0e32e3365e80d7502c7d9,0x2575195906278d8346a493a4082c9cc4e131d5eacb05e4dcfe3a68d01d8e3255-285,0xfb5b40098cdfec1564ae5b94d4deed116b887d08,285,2895070000000000000000,2985000000000000000000,,,,,,,,,,,,,,
stakeDelegateds,11799649,0xd45d0eb21cb9dbf86012cbd574fb66d1a2c6d800,0x6f636ff42a39d361836c3d369e5895d7a600b1e2be59598b39c7a69440d92d16-140,0xfb5b40098cdfec1564ae5b94d4deed116b887d08,140,19300400000000000000000,19900000000000000000000,,,,,,,,,,,,,,
stakeDelegateds,12021701,0x8e0c59ba449ac228016dee5b1bb0990a8be7f8a6,0xb37b6ef6ed65104bfda5556edec72244f836b7eac0dfb4eeead251bedf0fbd38-41,0xfb5b40098cdfec1564ae5b94d4deed116b887d08,41,3753470000000000000000,3990680000000000000000,,,,,,,,,,,,,,
