id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0x649e615ce7b23341fafac0b90c3fdcdd1cbabb49a9c602b087e8431ff7f394c3-171,11510075,171,0x76e84025978a0c16fc7ba483718b667388f2973c,,,1085505200000000000000,,stakeDelegateds,,,,,,0xf3d2bae54313a3991b086d93576d953d0bae7241,650558025026823787315,,,,,,,,
0x2dcdb6fbf7ff45fb6f1d29bd98a0ef03444946e8462e98b658522be6383314da-262,11521768,262,0x76e84025978a0c16fc7ba483718b667388f2973c,,11.0,,,rewardsAssigneds,,,,,,,,,,,,,3014725864410246800000,,
0x2dcdb6fbf7ff45fb6f1d29bd98a0ef03444946e8462e98b658522be6383314da-263,11521768,263,0x76e84025978a0c16fc7ba483718b667388f2973c,,,2954431347122041864000,,stakeDepositeds,,,,,,,,,,,,,,,
0x2dcdb6fbf7ff45fb6f1d29bd98a0ef03444946e8462e98b658522be6383314da-264,11521768,264,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,11.0,1100000000000000000000000,0xfbfeea6bb4f5c8567506797a09920a8f64666379,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0xdd3de6b64ada80f1296c3257f64c428e173e6728331d404be063cb1ad936664e-88,11521778,88,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,11.0,1100000000000000000000000,0x05f5521bd4a397982621735153db9af695f8a19c,allocationCreateds,,,,,,,,,,,,,,,
0x9e42cfd6668618dedeac2c90ea54810762be46cbc9e5cbf2f4c122a789dc003b-235,11546477,235,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,15.0,0,0x453c54173029bc14f2bfbd7e80677b7de23e518e,rebateClaimeds,,,,,,,,,,,,0,,,
0xf4a06208ce8ebe0fc5feb0509a873120115015b6efdbd044d45e691d39934eed-0,11546479,0,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,15.0,0,0xcf3ecb0305699b1f5c986657c2fc8284df64d2bf,rebateClaimeds,,,,,,,,,,,,0,,,
0x94a1a929c4911ab0f4642f08bb6af6308bb8e857450537a4401ec164b6b457fd-241,11553110,241,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,16.0,0,0xb47e477cd1ee8a16253a35f37aff887ecec10b26,rebateClaimeds,,,,,,,,,,,,0,,,
0x3f2057126ecb16bb9f1b724f842bff5fef880e5728fb660592434c7da2768971-337,11553556,337,0x76e84025978a0c16fc7ba483718b667388f2973c,,,,,delegationParametersUpdateds,,,,,,,,,,960000.0,100000.0,,,,
0x930ecb18ec784e271cacd956df13eb684bf4f1a4ee810863ccea7a952277a43a-250,11553781,250,0x76e84025978a0c16fc7ba483718b667388f2973c,,,2970075000000000000000,,stakeDelegateds,,,,,,0xf3d2bae54313a3991b086d93576d953d0bae7241,1693830446722119038400,,,,,,,,
0x26e6c26089fdbb60d400f47de3a902a51094d360353c75930e450a7c3b18e056-229,11553786,229,0x76e84025978a0c16fc7ba483718b667388f2973c,,,,,delegationParametersUpdateds,,,,,,,,,,600000.0,100000.0,,,,
0x8d71fa68ff7f47f3cd4ae691d13f3c3136cd0e3d0b11824e89a906af4ac444b5-62,11553801,62,0x76e84025978a0c16fc7ba483718b667388f2973c,,16.0,,,rewardsAssigneds,,,,,,,,,,,,,5430632018526278300000,,
0x8d71fa68ff7f47f3cd4ae691d13f3c3136cd0e3d0b11824e89a906af4ac444b5-63,11553801,63,0x76e84025978a0c16fc7ba483718b667388f2973c,,,3258379211115766980000,,stakeDepositeds,,,,,,,,,,,,,,,
0x8d71fa68ff7f47f3cd4ae691d13f3c3136cd0e3d0b11824e89a906af4ac444b5-64,11553801,64,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,16.0,1100000000000000000000000,0x05f5521bd4a397982621735153db9af695f8a19c,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0xdea6ba027bb75f00a80d1a7f6be5e0c4f7ee1106ca8088d95320df73b88cf3ea-33,11553808,33,0x76e84025978a0c16fc7ba483718b667388f2973c,,,,,delegationParametersUpdateds,,,,,,,,,,960000.0,100000.0,,,,
0x6c34878df877b7490734564b47f8c92ddce3da1e2428dffab176523505e54bea-195,11553832,195,0x76e84025978a0c16fc7ba483718b667388f2973c,,,2000000000000000000087,,stakeDelegatedLockeds,,,,,,0xf3d2bae54313a3991b086d93576d953d0bae7241,752719401021329267897,1609310570.0,44.0,,,,,,
0x227eac3c40cb22822eb854128df2ff2bf0fdfdf3ae52477a894e542048f9bd2b-225,11553833,225,0x76e84025978a0c16fc7ba483718b667388f2973c,,,,,delegationParametersUpdateds,,,,,,,,,,1000000.0,1000000.0,,,,
0x317f759ac1ffeeddf401c8ac21b3212ae840d9ea13f23272a0ead1fd86aec7da-296,11553928,296,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,16.0,1100000000000000000000000,0x2c274930e4747fd2f9c6a2374125208272a6df16,allocationCreateds,,,,,,,,,,,,,,,
0xbdb8f43bf738b2c00706a0bc05ccb1bcb8349ea336953a1b044ee9d326881ae3-68,11566795,68,0x76e84025978a0c16fc7ba483718b667388f2973c,,,,,delegationParametersUpdateds,,,,,,,,,,100000.0,1000000.0,,,,
