id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0x4121068460c9b0b0195d8fb90ee4c140b73e5b2d454b2ec1dc8acf288c94def1-145,12282951,145,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,125.0,0,0x2b8dc46c1e3331b7e31ecb4e9dc99be52a217b92,rebateClaimeds,,,,,,,,,,,,0,,,
0x5aea8fc0d77c9fcc550282f2193e2fb7cd5b72f685e37866c4169d2f0184502f-325,12365851,325,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,138.0,0,0x6618e1b25ac31134302383649163dc4341ec7107,rebateClaimeds,,,,,,,,,,,,0,,,
0xb02952dafa45d5f3548e4bf4ae58dd7387cba8309965e44b15166e42871d2652-143,12410460,143,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,145.0,0,0xdeecde3ced8dd4af60e3090bb4511bfe02a4ab82,rebateClaimeds,,,,,,,,,,,,0,,,
0x96b52bd1ae6d76f92d6315131d4ef0aa5c6158a8a5ac3a7602d707bcb17d9478-290,12423766,290,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,147.0,0,0x9bd62617a1f78018ed86e048bab4d3f7f4efe749,rebateClaimeds,,,,,,,,,,,,0,,,
0x606a2b90ad4f595702467a3869fd36569683d0b709921341db78a00c7b5366dc-330,12430429,330,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,148.0,0,0x586176107b4d49b9ac2fd537fefab0589192098a,rebateClaimeds,,,,,,,,,,,,0,,,
0x47591bd27701704d95e96bf5f18b045b217f6a8ca317fccfb40da51e50d9182b-119,12523453,119,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,162.0,0,0xaa21a0eae4a4b0ff733501859e75efa5fac3568b,rebateClaimeds,,,,,,,,,,,,0,,,
0x664543759ac1a8fdb337aad894fe55b34d0090c9f527e1af2eb4303133e5fe78-163,12616501,163,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,176.0,0,0x98dd49f002c8dc8e492ef5cd13ac56408149b374,rebateClaimeds,,,,,,,,,,,,0,,,
0x0d5b17c64f58b34ed769c0ffa4e6a8cd5711f8475a1125c69dd95bbe1999d6bf-168,12709540,168,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,190.0,0,0x9df145e12ac2ee4d153391685bf5085cb2ef9165,rebateClaimeds,,,,,,,,,,,,0,,,
0x6daa8e7bacc250ab43365e7dbc3e365328f3575d9de19151e13ece5c36c95fd7-331,12795933,331,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,203.0,0,0x91b6a73309e99b87538d6caec82394737bf8c528,rebateClaimeds,,,,,,,,,,,,0,,,
0xa012ae7b0b177a033ceaaff4bd5e82bca0f6655899f1dc359d1ba993839bbd29-314,12849096,314,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,211.0,0,0x28c04807638c6f060a6e71885097d5d0ec0ab216,rebateClaimeds,,,,,,,,,,,,0,,,
