id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0x31bfc0e9b3ed6bb33146989900134c85c813b3511c803cc6c3a851fa6131b415-118,12387383,118,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,141.0,1400000000000000000000000,0xaa21a0eae4a4b0ff733501859e75efa5fac3568b,allocationCreateds,,,,,,,,,,,,,,,
0x7758afbf3ad32b8676f861dcbe855e64cc21a1ebcddb2ed384700dfbe945adbe-387,12482788,387,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,155.0,1400000000000000000000000,0x98dd49f002c8dc8e492ef5cd13ac56408149b374,allocationCreateds,,,,,,,,,,,,,,,
0xaa385ecd52efd0b36a45c507cddee416c1a8c3fb97b45a18984b186d3632ae98-247,12572564,247,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,169.0,1400000000000000000000000,0x9df145e12ac2ee4d153391685bf5085cb2ef9165,allocationCreateds,,,,,,,,,,,,,,,
0x003480f91156b8edafc15ba2a8d191793a824f2c1e65b8ef509842c8d9e1bfb9-201,12662477,201,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,182.0,1400000000000000000000000,0x91b6a73309e99b87538d6caec82394737bf8c528,allocationCreateds,,,,,,,,,,,,,,,
0x02f0a407298cc327eac3d1d24db918629f89dcececc1afc2ba6e79c0f54d587b-93,12752480,93,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,196.0,1400000000000000000000000,0x28c04807638c6f060a6e71885097d5d0ec0ab216,allocationCreateds,,,,,,,,,,,,,,,
0x7d8187aef39a4c38a85ca250a7ce950a06aed3dfc0e8435243ea4c3ddd6666a5-173,12804405,173,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,204.0,550000000000000000000000,0xf7dd6862a007db08617ae3f20a12107614fd2c07,allocationCreateds,,,,,,,,,,,,,,,
0xbce7e798ae53f5261f769ae627b8ae884eb13b3199916d74bd0aff3c46ba164e-249,12804443,249,0x76e84025978a0c16fc7ba483718b667388f2973c,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,204.0,550000000000000000000000,0x5e19bdfbd9ee25da3aebf46edd021eaf079e87cb,allocationCreateds,,,,,,,,,,,,,,,
0x9ff10ead2f612b27ece3ee39eed01cd54eda8bb23ecbaa6a6cd5e40e3c1e34fa-323,12804636,323,0x76e84025978a0c16fc7ba483718b667388f2973c,0x1d69c84478129a01ca1ab08c2337e640ff42d959637f21f8f2414cb7512086fa,204.0,250000000000000000000000,0x506c5dcb150e177dbe584a2c317500a412219722,allocationCreateds,,,,,,,,,,,,,,,
0xbb4a3b2191f815611af520421cfa4aad0ed55c21dd3249243f7d5fb9fe24cc70-195,12809656,195,0x76e84025978a0c16fc7ba483718b667388f2973c,0x7f2af9820fb561b9ad48d4d803784f56fc7b023cafaf8999fac9596fb7cd6232,205.0,700000000000000000000000,0x235d7f991cdb7e0f512b73445229043d2f68b0fa,allocationCreateds,,,,,,,,,,,,,,,
0xb6afbfde2fbb7513bbfd082c7acc4654550f88ff8786017d7864da76260dab9f-137,12810890,137,0x76e84025978a0c16fc7ba483718b667388f2973c,0x0b818c9b0a4eae4b7c2322636df77ce458ed9ff5e120a3d91524c66d1046f029,205.0,200000000000000000000000,0x0604d36ab352213353c044dc7891f9844f6a14e0,allocationCreateds,,,,,,,,,,,,,,,
0xc5df498c234a37b990cff06868a6d195f3593188a68ff7e4e4b8de4177abd6db-403,12810892,403,0x76e84025978a0c16fc7ba483718b667388f2973c,0xaea2c374cf906e6e9942d0e1d751896f86688b15fb303691586fc2371e302a46,205.0,200000000000000000000000,0x89daf68f6e0011cb2575038b29752b426ee937fe,allocationCreateds,,,,,,,,,,,,,,,
0xaf80428fb7ba0010cb55e975b6e85b50df654ee815cf8516aa755ca2c4d51ec8-251,12811240,251,0x76e84025978a0c16fc7ba483718b667388f2973c,0x47407c7583302ed18f73106524af8d5c6da897ce816cf02e3383d21fb97feb06,205.0,10000000000000000000000,0x80a9e67ac8635f3dbb2e971178fb5766d1b59808,allocationCreateds,,,,,,,,,,,,,,,
0x3dca75ba4ecb98287216d36dba68a11f9df8e954d18ce69aacfa6268ce15d4fe-298,12812222,298,0x76e84025978a0c16fc7ba483718b667388f2973c,0xad02eef50657ecfcd2f5ceffe9e3e807d3b97c40b28ab5fc130d86919146602b,205.0,10000000000000000000000,0x876a582e517be822794366502b690a511aaf5868,allocationCreateds,,,,,,,,,,,,,,,
0xbd822322d6d600ebd8153d76b105bd0be898be6ab149a43fa51499a1a83ebcda-286,12816106,286,0x76e84025978a0c16fc7ba483718b667388f2973c,0xbca2a9dceb15b43904251bf973a9309d5a5978121e13af412b3d6ac884b791f5,206.0,100000000000000000000000,0x31621792878b7ab4f049a16c0460170fda881b0a,allocationCreateds,,,,,,,,,,,,,,,
0xcb5e0822f21240497c074e14dec982589a6d6caa0486ecef1381039ea919692a-177,12816112,177,0x76e84025978a0c16fc7ba483718b667388f2973c,0xce00f19f160756ed28bc1c8a3ecb54486d40448579b940dfdaa30b5024b062bd,206.0,100000000000000000000000,0x22a1f593467e85156a60fb39fb1108d8b866f60f,allocationCreateds,,,,,,,,,,,,,,,
0x46e865a5f5401532e0ff0813a4eedb87d7cc772996fe890277a6b048c7bbacca-152,12816334,152,0x76e84025978a0c16fc7ba483718b667388f2973c,0x40e579b86ac86e914588f8cfa89ce99b476603309dd26fa8bc3d8a0cdfb32fdb,206.0,500000000000000000000000,0x5c1dc021e91c9c36d316e5a0b86ddf35e3987f5b,allocationCreateds,,,,,,,,,,,,,,,
0xa17db2880d6da1765a8e75d3eede8f8b82cbcdea6b0810592872084ce5d8c7c7-180,12817259,180,0x76e84025978a0c16fc7ba483718b667388f2973c,0x7f2af9820fb561b9ad48d4d803784f56fc7b023cafaf8999fac9596fb7cd6232,206.0,50000000000000000000000,0x5974506d04403b95c10c8d71503e4fb3d66934e7,allocationCreateds,,,,,,,,,,,,,,,
0xe5bb4acca787658f165832f66f1c1e9ec0716572da55f375c73cf1c5a7fe1f31-220,12817416,220,0x76e84025978a0c16fc7ba483718b667388f2973c,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,206.0,100000000000000000000000,0x265ef5b444004b07fa73750273fe8c0c84f2cbd6,allocationCreateds,,,,,,,,,,,,,,,
0x8eda834685b3e92f86c8fd693cbd54102c78ebe4aa4c2fc5b48a056ceac573e0-57,12818149,57,0x76e84025978a0c16fc7ba483718b667388f2973c,0x16ece46f9fbce6dabf2093daaffece91347d47503fe547ccdcdbea9c61fbde3b,206.0,200000000000000000000000,0x54306e6ee7be6544f31f9df074dcc0a6b32d5a16,allocationCreateds,,,,,,,,,,,,,,,
0x07aaa9faa63ea1594bf7c57eaac143ed86a8ce9ad8cb8046a3dcac838f0666cf-266,12818287,266,0x76e84025978a0c16fc7ba483718b667388f2973c,0x0b818c9b0a4eae4b7c2322636df77ce458ed9ff5e120a3d91524c66d1046f029,206.0,100000000000000000000000,0x6dc22308d5f580647d6edb3ea41119995d0e0561,allocationCreateds,,,,,,,,,,,,,,,
0xa9893c9ead36e01d21b6748682ca32546a491cd310dc1c48d5541c742cbb9bf1-93,12823378,93,0x76e84025978a0c16fc7ba483718b667388f2973c,0xaea2c374cf906e6e9942d0e1d751896f86688b15fb303691586fc2371e302a46,207.0,200000000000000000000000,0x3267fe37086bf205f249328c0930f7ab5c8b57a5,allocationCreateds,,,,,,,,,,,,,,,
0x82d8b1b88c914adf549a45fec9c772f2fad975ac7307e50eca08368a2fb975da-204,12823462,204,0x76e84025978a0c16fc7ba483718b667388f2973c,0x087a6e8c03e01c5f29767e57ff2dd0ea619de26c46841ce4cf952e1c9cd64c07,207.0,1110000000000000000000000,0xa00851a0d2ad9133e7b6795ac062bfb7979d7a47,allocationCreateds,,,,,,,,,,,,,,,
0x50603f5af0cf0e61c75403a50ec8cfeea0e747ab5c642b51fb691c992c85d15b-238,12829311,238,0x76e84025978a0c16fc7ba483718b667388f2973c,0x7d5eb56f0066ecba7b6126c789418d1b2d0bb4e62510a11d941599a6e96253b9,208.0,10000000000000000000000,0x6ca74f358a63c449f6bd94a1bcbf234ada964d5b,allocationCreateds,,,,,,,,,,,,,,,
0xa224387d18da9b82d36bf1ce5d4699f4c0770457bbecf9cd89e317b30663b709-333,12829812,333,0x76e84025978a0c16fc7ba483718b667388f2973c,0xbc75203684ed3bcc10c939f80df60a48197dcc2aedf703db0d3d8c7fe3af175a,208.0,1350000000000000000000000,0x3ad0c28cdd4224b5637c20213bf8d0601bf1ac2b,allocationCreateds,,,,,,,,,,,,,,,
0xc5b932660b6d931eb69a86af2743c01f74009563e32401c205f10091ca8378e3-277,12842835,277,0x76e84025978a0c16fc7ba483718b667388f2973c,0x62a81105fab7647bd7939f675333b24b941eee5fff3f0e4b59dc8aa3d402581a,210.0,1350000000000000000000000,0x7cf90d1b5b7dc4b7760677679eb7bac2224178a8,allocationCreateds,,,,,,,,,,,,,,,
0x31e7f1dd7f002ebd29eeb4b6d8aeb342b42800438a6dd3958e25731a8582f709-266,12849963,266,0x76e84025978a0c16fc7ba483718b667388f2973c,0x949d775a90ef63b46d95fc90cf326dea9cceef9b3c4fcb04f9e16581dc7058ee,211.0,1350000000000000000000000,0x5037caea050b4dda604ef5efe908715e5cb71103,allocationCreateds,,,,,,,,,,,,,,,
0x478e0a034abb95595344a93ae1a23a615eecb73a973f987000fe2714312bab6c-87,12856913,87,0x76e84025978a0c16fc7ba483718b667388f2973c,0xc35cbc58760eae95e5accbd7f866dfb1f89060482b4feb525b795259cfc220aa,212.0,1350000000000000000000000,0x30740c34017407cc939e559b2bbe96b711e3d088,allocationCreateds,,,,,,,,,,,,,,,
0xe7a0ac51010e0f8ef2d78f511825d66881a1be5221a5d8339008c0eab68f1506-204,12862500,204,0x76e84025978a0c16fc7ba483718b667388f2973c,0x1c153b5e9ba74823153c451300a053beb9dcdef20549b22901ef1d502e21d8eb,213.0,1350000000000000000000000,0x0b089eeed8cf24c41f9e74cc750fc654eb5f0fc4,allocationCreateds,,,,,,,,,,,,,,,
0xc34806d25ffde7ee12880bfd9c933e7f0b61e29ec6f11c8e9519a3a1fd5cfbd1-308,12869137,308,0x76e84025978a0c16fc7ba483718b667388f2973c,0x6265679b3f40b30663c7e6f27828c5b1df274b0f422aeede33ac2008100a4df9,214.0,1350000000000000000000000,0xd9036a08e37d0810451a2da60056c1cc935069e7,allocationCreateds,,,,,,,,,,,,,,,
0x2f48b4592a11a8a7d518b669451371a62f6aa3b7d04c4920f6107c2d3d1de2b2-225,12876853,225,0x76e84025978a0c16fc7ba483718b667388f2973c,0x69c184d914985b6681499479840877426f9c1c3e369ba618d8e32a1ea65ff63b,215.0,550000000000000000000000,0x347032a87c92a79f3eacbf2f4262dbb7eba5165d,allocationCreateds,,,,,,,,,,,,,,,
0x752b5d73d618ea075163e52045b64f95456e7f4f3c676df50221dd05a82fd2d1-232,12876866,232,0x76e84025978a0c16fc7ba483718b667388f2973c,0xb71738e2cfee4a013449cd09dd89fc1eeb2ead8941e2a8a006d1db605d761d26,215.0,550000000000000000000000,0x73f3810a241d4966f18d0427d5244afec9f2ecf1,allocationCreateds,,,,,,,,,,,,,,,
0x07df7dafd7a993de907258d3649b920bcb04203603d6a882ab42025ac3c210ff-193,12883358,193,0x76e84025978a0c16fc7ba483718b667388f2973c,0x608bf8172b4ee1cb2c875cedf006938aedf944cb5692e2d264751f7598486ab9,216.0,1350000000000000000000000,0xac8773569201ffa1674072b877ce2ce627b5ed83,allocationCreateds,,,,,,,,,,,,,,,
0xad30ff172568b5448b570ae0cc1fb8c8df844fc8c50f86f2a70328bcb3c4b1b3-34,12946165,34,0x76e84025978a0c16fc7ba483718b667388f2973c,0xa58a4f4cddd456c0fcaac7666a3a436d51bb5499ef73cef7d6e3fdb318dcc2e0,225.0,1350000000000000000000000,0x15380014b3313e172b363c707b8bb961110ecbb1,allocationCreateds,,,,,,,,,,,,,,,
0x221a36e166342847f49e3538266fc60fb3a3a8ef47c97bf27905b7fb770e4ae0-266,12951489,266,0x76e84025978a0c16fc7ba483718b667388f2973c,0xea93addb2d214e40a4b9c1881d42c489a531b6d3caba1fed81506973f16da8d0,226.0,1350000000000000000000000,0xe1f9e1abfec1f307642c92e1588e020463a7d2fb,allocationCreateds,,,,,,,,,,,,,,,
