id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0xdd3af1d6670450d388b63032a6f64afd7e29afa1d0ddea2efe8f3dfc911a266a-292,12829161,292,0x76e84025978a0c16fc7ba483718b667388f2973c,,208.0,,,rewardsAssigneds,,,,,,,,,,,,,3871336129652922750000,,
0xf441d87da8c69327585373de122c4a071a3903de14b75911086102c8126e8a8f-309,12829168,309,0x76e84025978a0c16fc7ba483718b667388f2973c,,208.0,,,rewardsAssigneds,,,,,,,,,,,,,380134090100413020000,,
0xc0f0f0a04b33edd03c27c5d8e7e523ef1c2bcdc9d45f39ccd5c2296929f2728a-294,12842802,294,0x76e84025978a0c16fc7ba483718b667388f2973c,,210.0,,,rewardsAssigneds,,,,,,,,,,,,,2984240000953164600000,,
0x3d2534dcc443f222e4101e58ed8cd8b4fd959c62eb3281c55abcc0b27375ad3b-231,12849931,231,0x76e84025978a0c16fc7ba483718b667388f2973c,,211.0,,,rewardsAssigneds,,,,,,,,,,,,,1513483121926070100000,,
0x9fdb238b575f41a1d4873340a199a6aec1882691f24b6985b0323bdbb2a5bb39-192,12855756,192,0x76e84025978a0c16fc7ba483718b667388f2973c,,212.0,,,rewardsAssigneds,,,,,,,,,,,,,1004198911884378000000,,
0x26acf0059df121546b17f27873bf69c17576fdc9143dc1524069f7018a29d15e-167,12862431,167,0x76e84025978a0c16fc7ba483718b667388f2973c,,213.0,,,rewardsAssigneds,,,,,,,,,,,,,3423998048211358200000,,
0x22044933aa341f7ea0bda0d182be5bae31513425d6f35fd6dac0e97159cc10c6-256,12869026,256,0x76e84025978a0c16fc7ba483718b667388f2973c,,214.0,,,rewardsAssigneds,,,,,,,,,,,,,4001022239045631300000,,
0xec7ba58d08419bb9b93e3cbd17bfd999a007a8705347b20476f26a732b19018b-75,12876424,75,0x76e84025978a0c16fc7ba483718b667388f2973c,,215.0,,,rewardsAssigneds,,,,,,,,,,,,,2346331016311034850000,,
0x258e28f993d4e5b54e9ab1cfae253aa24377625e4285b3c2a4aaf19e640d2d86-97,12883325,97,0x76e84025978a0c16fc7ba483718b667388f2973c,,216.0,,,rewardsAssigneds,,,,,,,,,,,,,495387889841351100000,,
0x6c150ccb7534fcda65353a4ed4278ac55d3bfad170da7897946d653325286be7-314,12883331,314,0x76e84025978a0c16fc7ba483718b667388f2973c,,216.0,,,rewardsAssigneds,,,,,,,,,,,,,974522571664904900000,,
0x6ea8ef4053beabe0a903349d69af2600ca526b98d7560153bc925dc6e0a2f84f-40,12946125,40,0x76e84025978a0c16fc7ba483718b667388f2973c,,225.0,,,rewardsAssigneds,,,,,,,,,,,,,16065809724916359000000,,
0xfb5a156ceae0d11a8ddacf5e2cd1ede2d01cab76c60b981010fe9723c4c6fdd6-231,12951336,231,0x76e84025978a0c16fc7ba483718b667388f2973c,,226.0,,,rewardsAssigneds,,,,,,,,,,,,,3383142578229426750000,,
