id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0xdafce935ecf614d27fe3b2145e12ac3074059e4c8b4531762614700d4a9c9a41-127,12157331,127,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,106.0,1170000000000000000000000,0x2b8dc46c1e3331b7e31ecb4e9dc99be52a217b92,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0x2a8f31e7d9dbfd430ffdfca644c5b3b70a2248c0a06385c0f6a6d0a0bafd47b1-198,12283045,198,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,125.0,1400000000000000000000000,0x6618e1b25ac31134302383649163dc4341ec7107,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0x951ee1fc3b0b9b58fd258c0f05aa8ab902f4d9a633d6cbe3eb86c6e599fcd6c2-247,12365858,247,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,138.0,1400000000000000000000000,0xdeecde3ced8dd4af60e3090bb4511bfe02a4ab82,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0xbd7b9af953b01bc425c3c4688ad305bb100e320ad231ae9c372b61124bf18220-193,12378588,193,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,140.0,1400000000000000000000000,0x9bd62617a1f78018ed86e048bab4d3f7f4efe749,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0x6a8a0fb618f9c902f5c60e03c24a7eb34d69b6f4965473757424058914b1de6d-151,12387374,151,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,141.0,1400000000000000000000000,0x586176107b4d49b9ac2fd537fefab0589192098a,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0x72fc22bdb6baf4c96dd2ea11b6ccb538485dc900d7a15a5594f241205dea8ee1-184,12482762,184,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,155.0,1400000000000000000000000,0xaa21a0eae4a4b0ff733501859e75efa5fac3568b,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0x7fb62a161e2ee67849a4137ce39c54213e21e613fa47445dfd157ad6f3e84977-144,12572536,144,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,169.0,1400000000000000000000000,0x98dd49f002c8dc8e492ef5cd13ac56408149b374,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0xc63d9b0df79af1604fbf4e72d49b60f5cc9203e3b51ce497f5c89bf7478d40fa-351,12662424,351,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,182.0,1400000000000000000000000,0x9df145e12ac2ee4d153391685bf5085cb2ef9165,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0xd447c6d61dad59358db590dfba9e4f06b38bdebc296771f6b0f4ddd450fc28f2-248,12752464,248,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,196.0,1400000000000000000000000,0x91b6a73309e99b87538d6caec82394737bf8c528,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0x45d066e3a705f9d9fd0206ee98df24492a44157aadb57b5be20d58be16990fcc-193,12804402,193,0x76e84025978a0c16fc7ba483718b667388f2973c,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,204.0,1400000000000000000000000,0x28c04807638c6f060a6e71885097d5d0ec0ab216,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0xb2cbd7c4641b7e0dd3acbc05c56e923010ceb7f51bcbaa98ce2813ed84b81fa6-262,12809391,262,0x76e84025978a0c16fc7ba483718b667388f2973c,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,205.0,550000000000000000000000,0x5e19bdfbd9ee25da3aebf46edd021eaf079e87cb,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0x83778cd850d3403ab779e205c2ee21fa7fc422638f52c7d8218125c5e32e7150-283,12809427,283,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,205.0,550000000000000000000000,0xf7dd6862a007db08617ae3f20a12107614fd2c07,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0xb461e6ab659188b59ed58d4e4443d0ba046cf557dd3a839366b0c91526cdae4b-370,12809432,370,0x76e84025978a0c16fc7ba483718b667388f2973c,0x1d69c84478129a01ca1ab08c2337e640ff42d959637f21f8f2414cb7512086fa,205.0,250000000000000000000000,0x506c5dcb150e177dbe584a2c317500a412219722,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
0xce06c688f290a47c6dfebcfd8b2808b7e6e02869e04f3766a3ebeafa0ccc28f4-220,12815896,220,0x76e84025978a0c16fc7ba483718b667388f2973c,0x0b818c9b0a4eae4b7c2322636df77ce458ed9ff5e120a3d91524c66d1046f029,206.0,200000000000000000000000,0x0604d36ab352213353c044dc7891f9844f6a14e0,allocationCloseds,0xd4c952951ace045fde16d5f919c6dc1d1bf161a0,False,,,,,,,,,,,,,
