id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0x91e8ee59bd43495083514f4fafd5ba679bbbb8525de970f718dbe4798c931568-56,12450864,56,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,151.0,,,rewardsAssigneds,,,,,,,,,,,,,31780514450169181908583,,
0xd7aab53e745fc098cdba292e5ee52ad24c833684453127ffcfcb28835fcd97f7-33,12450865,33,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,151.0,,,rewardsAssigneds,,,,,,,,,,,,,32679131508368940869594,,
0xd55d8d6e83ac69d462ae02449ff740b110a702a1160cbfd979ab58ab3d1dabcd-74,12476459,74,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,154.0,,,rewardsAssigneds,,,,,,,,,,,,,12373914467045118773128,,
0xf992caa08e21562db61cad524b7bbf4300de7a111c7dde7c2b651410748e305c-170,12476462,170,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,154.0,,,rewardsAssigneds,,,,,,,,,,,,,10408072875288181882076,,
0xb5fb3744451017dfddcfb7496ba7c2d5e17d25af7a2c0739345a2643bcc6ba68-68,12476464,68,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,154.0,,,rewardsAssigneds,,,,,,,,,,,,,10238437833754494711791,,
0x015d64a06fba2791e7e6221d972f7844fd81543a0440e9d07e29de7948aa5d07-233,12476466,233,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,154.0,,,rewardsAssigneds,,,,,,,,,,,,,10933286787831162710644,,
0x626ace81cdd4089aad2975c3ba3650702c45df10cdcb453a61f6635d73f7e2f7-216,12523382,216,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,161.0,,,rewardsAssigneds,,,,,,,,,,,,,17868796741382750311832,,
0x171e8e7a74a153071f5fb21e96c1e65c36c4a87591f966f4559f616a0022ea83-46,12637432,46,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,179.0,,,rewardsAssigneds,,,,,,,,,,,,,49939430091121812419000,,
0x5c11c376d71121e87215649748292872db943fd8ee2807befa0fb3002e890279-186,12637433,186,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,179.0,,,rewardsAssigneds,,,,,,,,,,,,,73035525482052350460548,,
0x4e2f6beaa4b3d000ee4f4496c91326d649155ec1e4e9cf97917b4d4806bf4e18-205,12637434,205,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,179.0,,,rewardsAssigneds,,,,,,,,,,,,,37547801612908386083360,,
0x533b7205de990abe6eccdb23f500a67265e372d0018f9a37a2ae6587e481c303-282,12637684,282,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,179.0,,,rewardsAssigneds,,,,,,,,,,,,,60965349706255285353420,,
0x56baa36af8858ae993eef03c14a1f527d16bca0a2a15e80a4df0218a722d9372-330,12815886,330,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,206.0,,,rewardsAssigneds,,,,,,,,,,,,,70875472929369293578960,,
0x39b6eeb4889c6b5b011276b46439206a6cf6542783efe48d2b587a6590ee6200-123,12816699,123,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,206.0,,,rewardsAssigneds,,,,,,,,,,,,,74148542616902969932048,,
0xc3c41ce9f8ab33d80f4185a051814d76b3837df154e9fc3a20cbb7fe66606824-292,12816704,292,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,206.0,,,rewardsAssigneds,,,,,,,,,,,,,72239677999385421190800,,
0x137414a1dcc9434cda28492cd0f693aef4386f62b7ca5c741f7827d0f9b9f087-97,12816749,97,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,206.0,,,rewardsAssigneds,,,,,,,,,,,,,75240987122001768008640,,
0xd8c50a12072577af5439144b6fbf40a986b8e162102e040f9765205f40aba43a-218,12995346,218,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,233.0,,,rewardsAssigneds,,,,,,,,,,,,,50670838059461530387020,,
0xe02b6b2b0a262cb5e921517dc2b5a236866716f95540823973cc87b4c2f0a646-223,12995346,223,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,233.0,,,rewardsAssigneds,,,,,,,,,,,,,42244243786131726322980,,
0x5ed3af719e549fcc11aa65935b3f5449d084ba20fa65d19763542c9cfa3a1253-390,12995360,390,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,233.0,,,rewardsAssigneds,,,,,,,,,,,,,51432095309458260484620,,
0xa3a8822852ec737a1e82ed36d3141295083f09461ab7938590a9cec7a1333e10-517,12995367,517,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,233.0,,,rewardsAssigneds,,,,,,,,,,,,,42705717509460310248240,,
0x3e21e60c279eb890023544b4aaef813a7a26c970a84cda03720b7012c1884c9d-104,13179941,104,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,260.0,,,rewardsAssigneds,,,,,,,,,,,,,53301375706115546650980,,
0x02de0a3b70a06024b6daa1da9728786c45485b86603962b8fdcf5785514c7253-108,13179941,108,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,260.0,,,rewardsAssigneds,,,,,,,,,,,,,55182611590639613708040,,
0x6570c346b0b5995874439326e877d64e60bfeadc35294a8be1e6276fef7ec5ff-160,13179948,160,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,260.0,,,rewardsAssigneds,,,,,,,,,,,,,53366699671455101733360,,
0x1433459757d42c3f15715dbdfb25645b0e1dfcf5f4478832ad45450c6394cebe-164,13179948,164,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,260.0,,,rewardsAssigneds,,,,,,,,,,,,,53260667226379819409400,,
0x5a2d38a7cb1743cea828961d17dd9441f055da6265c800cc36c7b24345ae5e50-117,13221580,117,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,267.0,,,rewardsAssigneds,,,,,,,,,,,,,4353174625766576231006,,
