id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0x63e7d5ee35e4229e6ed98db608db7b7a64d305183cd0e2907ec2db33d0109d56-163,11535348,163,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,13.0,137509689357001388186,0xbb18ad1ed013984dc0d7b3e2090ec3e762f9d096,allocationCollecteds,,,0x9fd8ac559219d4dd463193d1fb0433f7844f730f,13613459246343137430,122521133217088236875,,,,,,,,,,
0x66eb95e8f39ee93a63bd69544f05d8509341794fec26c9a47cd396e05ccce2d9-306,11683972,306,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,35.0,26735411802895408127,0x7368b5f5d52542faca67eb24e8a27ebbe06b3005,allocationCollecteds,,,0x9fd8ac559219d4dd463193d1fb0433f7844f730f,2646805768486645404,23821251916379808642,,,,,,,,,,
0x76e8c5dbebe8fa3443be6f0f3b97254451e0a25a88438f84b10c9d98b4b4792a-269,11684927,269,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,35.0,177886072492066675018,0x7368b5f5d52542faca67eb24e8a27ebbe06b3005,allocationCollecteds,,,0x9fd8ac559219d4dd463193d1fb0433f7844f730f,17610721176714600826,158496490590431407442,,,,,,,,,,
0x47c983748588a85fb29481b3da895907ad5c52422bc688685188740f755f148b-176,11724106,176,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,41.0,214529777397159839053,0xa02a4bdc703b7d17aefcfff033a8b51561b8e6e6,allocationCollecteds,,,0x9fd8ac559219d4dd463193d1fb0433f7844f730f,21238447962318824066,191146031660869416597,,,,,,,,,,
0xb1e7fcf5965db0211fbaa142200c10d11dd4c695e1073b229a11fabcabde3f96-226,11758871,226,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,46.0,18276136055873106202,0x82bf16f0038c28495d235186a2c8941736bb3ed8,allocationCollecteds,,,0x9fd8ac559219d4dd463193d1fb0433f7844f730f,1809337469531437514,16284037225782937626,,,,,,,,,,
0x83edb45978ad681e2b3cc860217a194c07eafe670cbe0ab7323897b4175d514c-209,11758940,209,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,46.0,18276136055873106202,0x82bf16f0038c28495d235186a2c8941736bb3ed8,allocationCollecteds,,,0x9fd8ac559219d4dd463193d1fb0433f7844f730f,1809337469531437514,16284037225782937626,,,,,,,,,,
0x439346fa952aae7fb9b37afa50a18d1afdcbcc4c547e0ab394724f802c09c7f7-215,11758940,215,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,46.0,18276136055873106202,0x82bf16f0038c28495d235186a2c8941736bb3ed8,allocationCollecteds,,,0x9fd8ac559219d4dd463193d1fb0433f7844f730f,1809337469531437514,16284037225782937626,,,,,,,,,,
0xd38946366f9151a06fe9de117fd58106f5c9134369c34549e4f7854b3f5e721e-221,11758940,221,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,46.0,18276136055873106202,0x82bf16f0038c28495d235186a2c8941736bb3ed8,allocationCollecteds,,,0x9fd8ac559219d4dd463193d1fb0433f7844f730f,1809337469531437514,16284037225782937626,,,,,,,,,,
0x9a7ae0afc94bc313ba4c2335af3bca0765d73c1c863dafadf5603288c838ed66-227,11758940,227,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,46.0,18276136055873106202,0x82bf16f0038c28495d235186a2c8941736bb3ed8,allocationCollecteds,,,0x9fd8ac559219d4dd463193d1fb0433f7844f730f,1809337469531437514,16284037225782937626,,,,,,,,,,
0xc8ea33eb352dcd9abe150cdcc6a6b45be138a745728f25a7b582a0ca55f914ec-233,11758940,233,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,46.0,18276136055873106202,0x82bf16f0038c28495d235186a2c8941736bb3ed8,allocationCollecteds,,,0x9fd8ac559219d4dd463193d1fb0433f7844f730f,1809337469531437514,16284037225782937626,,,,,,,,,,
