allocationID,blockNumber,epoch,id,indexer,logIndex,subgraphDeploymentID,tokens,type,isDelegator,sender,curationFees,from,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward
,12292706,,0x35e5f1e2203f3f0e12d0c6b354a16482d7d37df69a7acfc35f69e47b8c6d3555-429,0xd133fd8e0607f5d82c91626140495ea0a31d0398,429,,116082670000000000000000,stakeDelegateds,,,,,,0x07fbe572227f5ec81239868a6f1647b659ed7730,116082670000000000000000,,,,,,,
,12292741,,0x789f42709bb299362d033ec0814e608a5041aa22379f694cf404a6e0ff5f6d54-158,0xd133fd8e0607f5d82c91626140495ea0a31d0398,158,,145103835000000000000000,stakeDelegateds,,,,,,0xd10720cdd6eff484f5d3b369b0d58dccf9990a21,145103835000000000000000,,,,,,,
,12292755,,0x981df0800740c9630c26d78e743f16adb84d06bff9af1945c18375ab012a73e4-33,0xd133fd8e0607f5d82c91626140495ea0a31d0398,33,,116082670000000000000000,stakeDelegateds,,,,,,0x48392a1624585c7462943108bd7622e941bc4be0,116082670000000000000000,,,,,,,
,12292755,,0xa1c255dbf77a25164d548b8921b22b6000fd2172c7a02e542df8960b6f969cbd-279,0xd133fd8e0607f5d82c91626140495ea0a31d0398,279,,87062500000000000000000,stakeDelegateds,,,,,,0x1d096f6144d872fce1fb9e05c1a93a81c3a7bbbb,87062500000000000000000,,,,,,,
,12292761,,0x3ba07d1dc4f7b0a2bf3020438b403ecd5b421e158da5f9245646ca53b29c204b-70,0xd133fd8e0607f5d82c91626140495ea0a31d0398,70,,145103835000000000000000,stakeDelegateds,,,,,,0xef948997e050159a6fb17075edb04aad0c262fe2,145103835000000000000000,,,,,,,
,12292764,,0x5667249a0226af03d23da2934845d6e69a419d2f8ffe3ab324630af601c39e26-324,0xd133fd8e0607f5d82c91626140495ea0a31d0398,324,,87062500000000000000000,stakeDelegateds,,,,,,0x351074d6991f8d3e19201145860655370588f5ee,87062500000000000000000,,,,,,,
,12292773,,0xe63e424c88461bd54a362b567359ed905de4fafb8040de0a0eb77279b8639c91-315,0xd133fd8e0607f5d82c91626140495ea0a31d0398,315,,116082670000000000000000,stakeDelegateds,,,,,,0x85b603f6de9c22f3b7aa05aa9efd3de3318c009b,116082670000000000000000,,,,,,,
,12292789,,0x4404ac4b38c042b7fc9608e9c7d6247171351b2ec3f3bdee5046590a25fccd09-134,0xd133fd8e0607f5d82c91626140495ea0a31d0398,134,,116082670000000000000000,stakeDelegateds,,,,,,0x23633a8a2e710a06f821c45c50956dcb99bdfc0c,116082670000000000000000,,,,,,,
,12292790,,0xe9af62792c531831729102a0d01c8bdc41d4e80171d7583e31f656c0fe99f9a7-219,0xd133fd8e0607f5d82c91626140495ea0a31d0398,219,,87062500000000000000000,stakeDelegateds,,,,,,0x5ed43159cca6df79360f69719790100c8c0af04e,87062500000000000000000,,,,,,,
,12292792,,0x7bc84b60439d6d2b090cbfb312e9a46791554f8aca41835deb178327e849002e-265,0xd133fd8e0607f5d82c91626140495ea0a31d0398,265,,116082670000000000000000,stakeDelegateds,,,,,,0xf80cbf2ff5b57c9b3fb7b49bebf2b6dfa3d679ee,116082670000000000000000,,,,,,,
,12292792,,0x52714f81effd40f01ed3a7616416af3b23cda0b4a45c3a0db0f9a931f0e016e4-285,0xd133fd8e0607f5d82c91626140495ea0a31d0398,285,,116082670000000000000000,stakeDelegateds,,,,,,0x88481956700dc4d6dc3ad672be0be01d6dc9b52e,116082670000000000000000,,,,,,,
,12292938,,0x35f30a66c468e9728162d1582d4dbaf275585693e5738c826db9dcb2ea582629-209,0xd133fd8e0607f5d82c91626140495ea0a31d0398,209,,58041335000000000000000,stakeDelegateds,,,,,,0x794fef54d19f457f1fef605681c6c07c9e22bbef,58041335000000000000000,,,,,,,
,12292942,,0x4ddbd4e1bd53b4826dcfaac31d4ad41b3af587edf2e10eb3445ebccf11a8b440-377,0xd133fd8e0607f5d82c91626140495ea0a31d0398,377,,145103835000000000000000,stakeDelegateds,,,,,,0x1c511a16730221e5189a599e87a5bf64beee2cf6,145103835000000000000000,,,,,,,
,12294454,,0x3e17b0358010378abf71d77c99321b4d11538acbc0ca18dd8550d9bc80b693c9-87,0xd133fd8e0607f5d82c91626140495ea0a31d0398,87,,116082670000000000000000,stakeDelegateds,,,,,,0x550a564b5afd72c6bafafd16386e79fb0ac26cc3,116082670000000000000000,,,,,,,
,12294469,,0x9fc405b99476a0cb3155ae15b43e248d9b4c4ce643a46834cc42bbc96457d826-379,0xd133fd8e0607f5d82c91626140495ea0a31d0398,379,,87062500000000000000000,stakeDelegateds,,,,,,0xdfbf59ed1938fcf8c6344cfd737d50d5f4d0b4fd,87062500000000000000000,,,,,,,
,12294485,,0x3c769239abf8db185908c493c214d218de2cb2c1ed6dcd0007b2ce0d5fe76dc1-220,0xd133fd8e0607f5d82c91626140495ea0a31d0398,220,,87062500000000000000000,stakeDelegateds,,,,,,0x91a39ce4a431b7e8333b004d5fefbe9e69832cc2,87062500000000000000000,,,,,,,
,12294494,,0xd6a0874969b8307959c1a8787612c8682363ec2cd410aecfe51469eeee69d0d8-194,0xd133fd8e0607f5d82c91626140495ea0a31d0398,194,,116082670000000000000000,stakeDelegateds,,,,,,0xb0222aa7a81406a860255c780b5332057c53c672,116082670000000000000000,,,,,,,
,12294572,,0x275fc82fe6656404f16bfba5312fdf2994b7c3428acb7d89ddd74fd05b26379c-246,0xd133fd8e0607f5d82c91626140495ea0a31d0398,246,,87062500000000000000000,stakeDelegateds,,,,,,0xee7526359606a52fb2c9e9f1e865bf1e52974cb9,87062500000000000000000,,,,,,,
,12294577,,0xe965e7911a8a90beaf42fd92a5f9075f33498fe9172f8adec6ed85d27180f650-293,0xd133fd8e0607f5d82c91626140495ea0a31d0398,293,,116082670000000000000000,stakeDelegateds,,,,,,0x8945180725b9ad037593de4c39b07e79a183d1b6,116082670000000000000000,,,,,,,
,12294589,,0x4ba115018b2836df69ac901c501fdf7c37914f0a3615829d3c944bb62e48c26d-281,0xd133fd8e0607f5d82c91626140495ea0a31d0398,281,,87062500000000000000000,stakeDelegateds,,,,,,0xc35c892fec7073cab7c23172368d4122bbb0d445,87062500000000000000000,,,,,,,
,12294594,,0x92df02557abaf101d218daaf9ae9d628ca334a84077da850e63dea5a8d26feb5-353,0xd133fd8e0607f5d82c91626140495ea0a31d0398,353,,58041335000000000000000,stakeDelegateds,,,,,,0x3cf997103094c5436097aa6708894c36a0992b30,58041335000000000000000,,,,,,,
,12294599,,0xc40dfa8c087c868847bfe9c4c7cb3ab061845fa0401ae5a94e302d986d2297f0-245,0xd133fd8e0607f5d82c91626140495ea0a31d0398,245,,87062500000000000000000,stakeDelegateds,,,,,,0xeb06b922769140d356be64f84810524e3157c10e,87062500000000000000000,,,,,,,
,12294600,,0x62a5be3f7a2bbad5d5bf6631c5c45ea37846977e891c2e57d66e88c2ff55f9a5-209,0xd133fd8e0607f5d82c91626140495ea0a31d0398,209,,87062500000000000000000,stakeDelegateds,,,,,,0x26e2da35057946b4184600007f66834249779a91,87062500000000000000000,,,,,,,
,12294611,,0x6967790dd43dfde6c8e7e5be0831636e38e7f5ef5b1b232aee4f3bf2ae239bc0-207,0xd133fd8e0607f5d82c91626140495ea0a31d0398,207,,87062500000000000000000,stakeDelegateds,,,,,,0xc32d747cea8073326cacc2e27472874218cbde28,87062500000000000000000,,,,,,,
