allocationID,blockNumber,epoch,id,indexer,logIndex,subgraphDeploymentID,tokens,type,isDelegator,sender,curationFees,from,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward
,13256472,,0xab87584ca8ae89f5f856c30831bcb10132da778cdec85da9b733e51cf4699d97-152,0xd133fd8e0607f5d82c91626140495ea0a31d0398,152,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0xd909b5ef62b01b49636519dd06699f05c89cdf66,,,,,,,,
,13256488,,0x307397e1b88b236420871d972110e4f8eb81f9b5cfa04f869d0ffebd65bb533b-300,0xd133fd8e0607f5d82c91626140495ea0a31d0398,300,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0x7c79b2df88a1dd86c900970db279ff5ba11d99b2,,,,,,,,
,13256511,,0x3b2f3e1701b7847c783c24f0fdab52fe8c600ba976983fb0c5df1faae7fa08ab-218,0xd133fd8e0607f5d82c91626140495ea0a31d0398,218,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0x06f18d8c075e23384568917f3ac7e5f5eaf59f3e,,,,,,,,
,13256518,,0x70443bdfff65b1053aa5923fb93f704f7d04d9268ebe9b0e5fc3d840d8702d14-122,0xd133fd8e0607f5d82c91626140495ea0a31d0398,122,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0x19d618ed1b5e14fb423228c74eebac18e0906177,,,,,,,,
,13256528,,0x3f98cb4794984cb830f109d44f36a67e35d84d94b868cc8cc11c0097c04da563-508,0xd133fd8e0607f5d82c91626140495ea0a31d0398,508,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0x156fc422261b1b3115c94f69aaf91325cc83cc00,,,,,,,,
,13256571,,0x7372d7dd749a61d2786f8edd49efd42e8db56b1fa65c4fbce8d67c7f018f898a-198,0xd133fd8e0607f5d82c91626140495ea0a31d0398,198,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0xd1127906ab50887f7ff199f9108a82b587801eb9,,,,,,,,
,13256582,,0xb6ac19dc7923200ff33106b60c68a2bd1540d14b80f5a9933d9a81851f0f7262-478,0xd133fd8e0607f5d82c91626140495ea0a31d0398,478,,10416625000000000000000,stakeDelegatedWithdrawns,,,,,,0xd10720cdd6eff484f5d3b369b0d58dccf9990a21,,,,,,,,
,13256772,,0x731de3bde5edc1c6db43579a11f9334fd8f3e054de189ae51326e3d695c8c6f4-234,0xd133fd8e0607f5d82c91626140495ea0a31d0398,234,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0x48392a1624585c7462943108bd7622e941bc4be0,,,,,,,,
,13256781,,0x3ec88b0a5aec6cd911377b37f6de94e69bce3311253843d974c03e26bb251037-128,0xd133fd8e0607f5d82c91626140495ea0a31d0398,128,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0x1d096f6144d872fce1fb9e05c1a93a81c3a7bbbb,,,,,,,,
,13256793,,0x3042b6632e5328a0c4a63258e98fc93691b5f89c4872137938cf0e985112241e-248,0xd133fd8e0607f5d82c91626140495ea0a31d0398,248,,10416625000000000000000,stakeDelegatedWithdrawns,,,,,,0xef948997e050159a6fb17075edb04aad0c262fe2,,,,,,,,
,13256798,,0xebd6ca4da8c1323bed4540216242354cda253fd6a7bf01f346d6dbf51eb6af91-71,0xd133fd8e0607f5d82c91626140495ea0a31d0398,71,,16666625000000000000000,stakeDelegatedWithdrawns,,,,,,0x351074d6991f8d3e19201145860655370588f5ee,,,,,,,,
,13256802,,0xe129d9f54278a0d6ca63b9af80cc5387705e22be0934f8c847d4c6301c92b1d6-484,0xd133fd8e0607f5d82c91626140495ea0a31d0398,484,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0x85b603f6de9c22f3b7aa05aa9efd3de3318c009b,,,,,,,,
,13256829,,0x64d2b29910b5270b8a3eb82a0ee337b40c52114359abc325cc56b2d8099f81a2-72,0xd133fd8e0607f5d82c91626140495ea0a31d0398,72,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0xe00f3f55b0d30467459ddf2846a60fbe76c5b8a3,,,,,,,,
,13256843,,0xdd86ba7e8285ef0409a0b7de57375325b7074d9cc674eeb45d03b08aac09f8c4-130,0xd133fd8e0607f5d82c91626140495ea0a31d0398,130,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0x07fbe572227f5ec81239868a6f1647b659ed7730,,,,,,,,
,13256868,,0x49207db384368169a79a7f88eb2ac1674e847db4910f6065cffeeacc7d316eaa-243,0xd133fd8e0607f5d82c91626140495ea0a31d0398,243,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0x1855292ad37f8bec1e95769563c025456f8002b9,,,,,,,,
,13256886,,0xe1ff1ab5b3d95575975eb93d9f5c790f53d6533aa3e545c80f387c44bebdd46c-89,0xd133fd8e0607f5d82c91626140495ea0a31d0398,89,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0x23633a8a2e710a06f821c45c50956dcb99bdfc0c,,,,,,,,
,13256906,,0xd8152f9b03fbc998e574cdab58817fe3c4e6f07fd9ee43380ee42d82b0bdbc4c-376,0xd133fd8e0607f5d82c91626140495ea0a31d0398,376,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0x5ed43159cca6df79360f69719790100c8c0af04e,,,,,,,,
,13256929,,0x704a2f96673331adfdf478d82a31158a6becd2844787875314fac6444e7a370f-155,0xd133fd8e0607f5d82c91626140495ea0a31d0398,155,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0xf80cbf2ff5b57c9b3fb7b49bebf2b6dfa3d679ee,,,,,,,,
,13256947,,0x62c4cc22a373db9d8d44b6e63bea5fe36c5bc898b3e000673f280c6acc230bd7-453,0xd133fd8e0607f5d82c91626140495ea0a31d0398,453,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0x88481956700dc4d6dc3ad672be0be01d6dc9b52e,,,,,,,,
,13257080,,0xea2c7b3ce448b3cd6361845cc3b9a580cac1068a84633283acee36620ddc0967-370,0xd133fd8e0607f5d82c91626140495ea0a31d0398,370,,4166625000000000000000,stakeDelegatedWithdrawns,,,,,,0x794fef54d19f457f1fef605681c6c07c9e22bbef,,,,,,,,
,13257101,,0xbb037e9e2522d93a34e7315ec36858bfd792b4fbe24ec0955283fecc8d734a6e-435,0xd133fd8e0607f5d82c91626140495ea0a31d0398,435,,10416625000000000000000,stakeDelegatedWithdrawns,,,,,,0x1c511a16730221e5189a599e87a5bf64beee2cf6,,,,,,,,
,13257136,,0x90b170ef8345202282f7c30e0769bbe63c996453e65a6d80f59a4559a194292c-533,0xd133fd8e0607f5d82c91626140495ea0a31d0398,533,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0x26e2da35057946b4184600007f66834249779a91,,,,,,,,
,13257153,,0xa69ddd1ff6c7a2d7beaea7b977950da9b7a3231bf6ec5ab1c1accf07d5ff0fad-274,0xd133fd8e0607f5d82c91626140495ea0a31d0398,274,,4166625000000000000000,stakeDelegatedWithdrawns,,,,,,0x3cf997103094c5436097aa6708894c36a0992b30,,,,,,,,
,13257248,,0x7de12aec8d8d9f5cc0d296ea9811b938db57061cfd6c7eeda1700b526ae7dcf6-351,0xd133fd8e0607f5d82c91626140495ea0a31d0398,351,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0xc35c892fec7073cab7c23172368d4122bbb0d445,,,,,,,,
,13257267,,0x054d0fca0032c38866f4afa7ef0fc7ccbc1b4135d0f9f746581cd245883e7b7f-121,0xd133fd8e0607f5d82c91626140495ea0a31d0398,121,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0xc32d747cea8073326cacc2e27472874218cbde28,,,,,,,,
,13257287,,0x7a4b8e6ea6c7ef3ad724e01c62a07c007f1ae537d4f6f913133c91f64fc4b1eb-425,0xd133fd8e0607f5d82c91626140495ea0a31d0398,425,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0xee7526359606a52fb2c9e9f1e865bf1e52974cb9,,,,,,,,
,13257318,,0x4d5389df1a6593e51ae913e6596127b934b79c11aa4e8e159166abeb38859934-204,0xd133fd8e0607f5d82c91626140495ea0a31d0398,204,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0xeb06b922769140d356be64f84810524e3157c10e,,,,,,,,
,13257341,,0x97222fc751a73079f8d15bb99ece3b1d694abefc77d9cb38b44f7219c7640979-272,0xd133fd8e0607f5d82c91626140495ea0a31d0398,272,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0x8945180725b9ad037593de4c39b07e79a183d1b6,,,,,,,,
,13257352,,0x5217ac590ab3daa924379e071fccc3c459194b417da16cc177208e682312a99d-179,0xd133fd8e0607f5d82c91626140495ea0a31d0398,179,,8333312500000000000000,stakeDelegatedWithdrawns,,,,,,0xb0222aa7a81406a860255c780b5332057c53c672,,,,,,,,
,13257361,,0x36d40a2f200931ad12df83ad338048ea5e8a3ee39e4aa1fb0140891a0394ef3e-248,0xd133fd8e0607f5d82c91626140495ea0a31d0398,248,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0x91a39ce4a431b7e8333b004d5fefbe9e69832cc2,,,,,,,,
,13257436,,0x7b1a512db6444b61975d1bbb2953eaf4568dfd48e96b99882874105654e63a92-206,0xd133fd8e0607f5d82c91626140495ea0a31d0398,206,,6250000000000000000000,stakeDelegatedWithdrawns,,,,,,0x56abe7979d8b0835cf7a79e66adb32a0c0b15153,,,,,,,,
