id,blockNumber,logIndex,indexer,amount,epoch,type
0x570d54387c3733466fec0fa3a885ae3cac9a50bc24552fb9498178ecf3c3ae7b-53,12509638,53,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,82683403269264260,159,rewardsAssigneds
0x45740c4a8f3483cdc3158d4ef2f2e8905e3aa3fb63ac1a782800eedde36ad0bf-282,12509643,282,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,81176119624368780,159,rewardsAssigneds
0x5c74952b04e1cce464af3ef71b588a36b03102ba72c2db7ab1fb993a86ae9335-207,12509653,207,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,81176386506798800,159,rewardsAssigneds
0x067c628dc359fabe1005b425e1e119b53ead934fe50cca880916902f5191e36a-202,12509696,202,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,16220171600049345673680,159,rewardsAssigneds
0x566482702b1be9b1023154fa5dd4c1a1813e99805bd6b9f26607727a548cdd38-192,12509851,192,0xb06071394531b63b0bac78f27e12dc2beaa913e4,47942677328616051715320,159,rewardsAssigneds
0x8c2ad1e9b5f2e0849104f9afbd1d7f16dee8f46741697c3799c052bdfbedf7d6-204,12509861,204,0x978cd3207d0cf5a89003d85c2913bc9be120c31f,11292858358339953468051,159,rewardsAssigneds
0xf47019389eb8ea83daebe9daf4f87bb5230ef217ac4602258c640c3067f9ba4f-274,12509905,274,0xb06071394531b63b0bac78f27e12dc2beaa913e4,827081241016507268117791,159,rewardsAssigneds
0x5a73d3d625e0ccb61a97789f5c720b4f22e6baf243312a917f5c609fd07893ba-315,12509916,315,0xb06071394531b63b0bac78f27e12dc2beaa913e4,60111547854084803516743,159,rewardsAssigneds
0x88d7659579de55cf28619cb12c25c3e2dca0a49984bcec803b82dfc37391e5bc-93,12509919,93,0xb06071394531b63b0bac78f27e12dc2beaa913e4,77755260731326963422055,159,rewardsAssigneds
0x8efa7753ba8d485900bfb3de28cfdaab306e8b54e666c8620e94d1ea2cdf5a3d-186,12510016,186,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,22156604050938888000000,159,rewardsAssigneds
0x440d186211a17f7aa6fb016f5ffd990a10c241cc51475f59fe3a44981031786a-170,12510023,170,0x43eb454e8715164bd41deddaec3d3e2a7fbcd7b4,8818843073683248284520,159,rewardsAssigneds
0xe342cffc3ff250d526efc4e91912fa4f7395b8419807ae80fa9b82e1d3c1eea4-180,12510026,180,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,19969599300049060000000,159,rewardsAssigneds
0x8e9d79ac83b1149ecd82dbdf6746124c91334134dcfd3e459c5f1866f35a7443-20,12510028,20,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,32997182841104296000000,159,rewardsAssigneds
0x4eb2c49e657f406ec70590e57aa73c005a216be797c31f2223a7dbd562a53d8b-43,12510037,43,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,22316968096959927500000,159,rewardsAssigneds
0x4e53cc27808eb64ff577fd48dd7dd9f0c419c56f3216f62b3e689246a8ab36ef-23,12510040,23,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,21056560012331770000000,159,rewardsAssigneds
0x9006e1188cb3ed6596d7fc58b0ae7ba8c45503b8a9cf81e1445fe0afb8de5a76-40,12510042,40,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,801220211682188800000,159,rewardsAssigneds
0x2d16ce0e97c11984f4899ce6c4b90de4d720d877c6e908f15b7a92dcfc4f7cc5-94,12510044,94,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,20613818502867480000000,159,rewardsAssigneds
0x3fe6bee203afb1e63583f3ac3fd747723caf5c44c603d3853c75e7bf90a873ae-263,12510045,263,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,22908266707380336000000,159,rewardsAssigneds
0x0dbb8e5730be0c9eabc63d51b63a9f72f84d5cc244199456fb90d9a5ffedbf9f-237,12510046,237,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,8009064683228445000000,159,rewardsAssigneds
0x319af8d033300f0ccafbe6c018a6dedb33057cdadef72924082e6bead4fac0dc-67,12510047,67,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,20098826794835470000000,159,rewardsAssigneds
0x86ec926c3b2f66f135455cae0bfca3bd8b8b7820358d81339189c70c01528ac5-177,12510096,177,0x9f491ce41ffa24a074176106ed9c59b0ae504427,10200830908992412843245,159,rewardsAssigneds
0x506af88d3bde4e4fe0fa3ee722bc1ec3eafee6330b5c23b9faa0eaa829ef6143-60,12510132,60,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,19889416567839143561144,160,rewardsAssigneds
0xb353d1344e58f9cf735161acde7e4b385d91677efcbdc0cece8a5b83e23d97cf-175,12510137,175,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,2628091423698291583540,160,rewardsAssigneds
0x60c77ce1d4dd6ee6e3938b2ac368278e6b01cdbe4654f8c98875ab0f1cacb78a-177,12510142,177,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,2856077874467944454880,160,rewardsAssigneds
0x6a53acba2da0f18bc2daf062babea51fc3a2ca24c50803beee737cd265067f78-198,12510142,198,0x9498abb64b27d1aac5206c09c0eacb445d992e4c,146008993423231934688,160,rewardsAssigneds
0xfc6f2403133a69182a9ec486d47941de1dd169d3fcdde14d1c4fa4934009d4cd-203,12510142,203,0xb438830f11820a5e9cdde1363bc49bde2da67f1f,46492255735662086852506,160,rewardsAssigneds
0x6cc507d018c8d6ee340dc6efb8828be31cd868962a41c7bdbc90a6ff75b57b78-233,12510151,233,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,2714770588452365101520,160,rewardsAssigneds
0x2736c7f9240f614cf0d0ffbbd0a1cd2b2351139891285ef176fd8620dc2d0cf0-175,12510152,175,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,2864163517440658740800,160,rewardsAssigneds
0x6b160553b6012009239cd73be108f06aecaac39959b1eb635b6fc3a4a8b0b6f5-311,12510160,311,0x5a8904be09625965d9aec4bffd30d853438a053e,4807449779216413,160,rewardsAssigneds
0x42c327f792fab8898959d4e2d644f0755460fb6f60c469ea4fe2839c7ef70877-310,12510166,310,0x7030613f84334149c3d1324497c96062c01e8459,16533685244139387585500,160,rewardsAssigneds
0xb19d72193cd4fe0f6c278d39a5da83e1f99d0f23a73659998ef5d43ff81e762a-234,12510176,234,0x8f9793029b66325b70fffbfdf2b04d8491682466,3046825874071057945000,160,rewardsAssigneds
0x489ec6a181f8d05b4136d8b31064026fc370001bc83bbeaa5025469f9ec6cbe4-299,12510235,299,0xbe9d7c691792937ca7e2535652886ff390cc5b86,7450342380414610,160,rewardsAssigneds
0x56897a402b461e8d897d2b8c14cac9329ddefb0ee6abf39d6a4389e34d6812c4-264,12510235,264,0x03db85e86779febdd96d96ba43ac48382fb1a88d,6067308527096077111458,160,rewardsAssigneds
0x091803af9805fe6ce56c177fa84e25b65eb4f49ae64949508c586681f82161f1-217,12510270,217,0x03db85e86779febdd96d96ba43ac48382fb1a88d,6069872547498936973784,160,rewardsAssigneds
0x0aed4b454b1ff780e8d75bd3afb43c71b5dfa020917911a883cf6759f64391cc-403,12510280,403,0x03db85e86779febdd96d96ba43ac48382fb1a88d,6073100579838452336496,160,rewardsAssigneds
0xc064d0e61f68c72498fd1cf4fe52dc0ff428f2164100a21ccad8cc59c2e59646-371,12510325,371,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,2600345968850481167064,160,rewardsAssigneds
0x843997a5082f9645965c2fe5aaa4cbcd295a3678c27facc3a46bf376813a0b4b-365,12510418,365,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,198728069624649110050,160,rewardsAssigneds
0x99be042a5b93a5e4e800e69463364e7dbfba388d6206467a7a85f0a5c66184b3-96,12510477,96,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,383749473117964200000,160,rewardsAssigneds
0xb1ac230e026f678413cfdc52535d14ed9e9cb81d159058b8009b5c1b3645c323-282,12510634,282,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,8022462460579096000000,160,rewardsAssigneds
0x1f1ab1284a7efdba4e4aa59644a245f7d22de5f886198a249f050b46dc0205f1-100,12511371,100,0xa959b5afe73c6faa803541b5c4edc0492dfda294,990318792541805360000,160,rewardsAssigneds
0xf5ddd9dbee9587d817686ec2d2eefd7286ed010db4a56df9b76f0978f883e5e6-217,12511659,217,0x3eb3297b0e34a7897aa004b66a354053425f7894,14700853073770828647188,160,rewardsAssigneds
0x8c3f7d3278944afd2afd2fccf3d8255f23ff66bdb3ae8d3a465caa165d4ad559-240,12511970,240,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,91448731090363310,160,rewardsAssigneds
0xb9b181ffab2df476451f889aad3db095a117fb6ca87a003f7514a558758caa67-250,12511971,250,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,91453112637816500,160,rewardsAssigneds
0x6c1c6b503ba67a70cb43e497f2809638bf230320063e4bea596815583969e051-202,12512146,202,0x4fedde33607cfda2c82a999accb427d1170987d9,6256111485865213,160,rewardsAssigneds
0xdc4e77e9b381221fb513130abf436a843bbb17e2ef1e4fbac056003791b3caf0-197,12512165,197,0x4fedde33607cfda2c82a999accb427d1170987d9,3179327646349898310914,160,rewardsAssigneds
0xf832ae426de07305f6e85ec8a493d6533e2597d596cd5f3ec3c673f6cdef7bf8-196,12514030,196,0x71ba24da09cc80d400c1c419ec459c3e130e37e6,5054838467648840640750,160,rewardsAssigneds
0x8298d1b881c823c91d34ede8f373e35be6aebeb8ea1ee1afe33138959e0401df-54,12515909,54,0xe6368e677871b288294536c8fe6cb1bbeb19f7a2,12022970557653193760024,160,rewardsAssigneds
0x1070e3dd3ff24d53d258a905c4b0f5429f8369adc9438a012b669d13899adbba-344,12516172,344,0xe8832ba6aaf83d80d9e7578415e97576093f4d9f,2744542723363077276703,160,rewardsAssigneds
0xfecb2f28368c33400cdaaaf9a31e9da1bc878b69e9af16fed04a6a4a27745780-84,12516700,84,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,127498718116313355000000,160,rewardsAssigneds
0xe88231e204ff47b6111048ceccc36252474f1b1e745ea44f234688d45ff22d13-108,12516703,108,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,56158965005231841633426,160,rewardsAssigneds
0x01b2bba90ba53fcc0aa68295dc735393aaabed47cebc5c33af7912c630bac354-104,12516724,104,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,75581826650430205000000,160,rewardsAssigneds
0x6eba5a28dd5e5bad83a4d6874b72a60bdf6d2b8504e75a8f65faf340cd87aacd-158,12516755,158,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,87888859000386791650081,160,rewardsAssigneds
0x2e061fc8fc27b0510c5faaa5cb761b72e35a233f3da74b0e07df4e8721bfedbc-54,12516757,54,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,203323698396655612810288,160,rewardsAssigneds
0x6b5ebfec41eb1cdbafc7c2dcd8ff678f9ce24e5b10c21e4bfd509d305bb468d8-192,12516791,192,0x03db85e86779febdd96d96ba43ac48382fb1a88d,6529740043933957176136,161,rewardsAssigneds
0x83faa08ada671c8e501f13c73cf7d5a48971b3249d3c90e8b1cb0ee824a9c39b-225,12516798,225,0x8f9793029b66325b70fffbfdf2b04d8491682466,3071454718142021065000,161,rewardsAssigneds
0xeebe4c75c7074c03f247ce3417216742e204a150cb6a4d157482a14931a15023-162,12516804,162,0xb438830f11820a5e9cdde1363bc49bde2da67f1f,821749445584928,161,rewardsAssigneds
0x8e5ab86f4ffe49017b04e2b5796e1ced392783191cfc622660ec3988956d11fe-297,12516815,297,0x371bff423d9cd52abc79959a52dd8a5ee7216112,2231941988640479166600,161,rewardsAssigneds
0xcb068780f22d4987c556b305b6219a474483087e50939542fc80260c253d0ce4-301,12516815,301,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,7065841693219934000000,161,rewardsAssigneds
0x9224dc1c9b459113608041cf5713d93a4aa9f563974814bdf5f6e20db20d5a45-314,12516818,314,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,7956554058504100000000,161,rewardsAssigneds
0x2c68f4edaed05030e33f9c3c304c161bffa8f657b00b12b0f9d3fc91ec26f0ae-162,12516823,162,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,1969829493926112500000,161,rewardsAssigneds
0xb11edabab97b5b17291306baeb5709c89b4114fd079b48a5cbbd901c56a2f5bc-158,12516920,158,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,143053849685268621000000,161,rewardsAssigneds
0x9c261fcba593e603205073b4f6c64f694aab98055a06afea852e450d27b5dea5-336,12516922,336,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,146862867755788800000000,161,rewardsAssigneds
0xfcf3e50c846a4079d4f99f25ddb025782d48762f0e3c11e022139b026c3d9c9a-25,12516938,25,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,45168506979525791856496,161,rewardsAssigneds
0x65fd5e49e4f9f342147c729cecd2dada6bd395b1155b55d41beea6a96f117085-126,12517016,126,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,141925543522803570000000,161,rewardsAssigneds
0x9c89c622780bc4ff481268445545223962c2d63ff5e8582f02eb8c7036e7076c-125,12517018,125,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,151713753841889145375000,161,rewardsAssigneds
0x3a122e6acbbc11a9ae534abb01cc054934c4dddb34733fe38c7d0bc6d894792b-112,12517032,112,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,127823157642199575000000,161,rewardsAssigneds
0x2ab938aca9491e8fbb4f9be201be9bf0e151b50794fb05b4b532391ecc24338e-126,12517101,126,0x83e1a1853079524443742089d8a4e02470e76250,16966167716032311306570,161,rewardsAssigneds
0xf2878a4d3f0aeb9b16f56b117460055b62d210643ee7cdbd257c429ddbae7a38-168,12517505,168,0x5a8904be09625965d9aec4bffd30d853438a053e,191108620945619172225406,161,rewardsAssigneds
0x7b448e557f24e396a26cb56f5c25d84a78337e15f60a4c3fc3c0921ba89d2712-118,12517537,118,0x5a8904be09625965d9aec4bffd30d853438a053e,3496187511888980000000,161,rewardsAssigneds
0x2f53c8896b3253f3b6a457092d2c42cd191ecaf5446f6a64add1c4b05cb62565-76,12517541,76,0x5a8904be09625965d9aec4bffd30d853438a053e,1903938659437623,161,rewardsAssigneds
0x6b8751602841c34c3e0eca12f6006ccfd1a87a783a54d76319cafc111efb5a1b-236,12518016,236,0x4d6a8776a164776c93618233a0003e8894e7e6c2,8539075328036724979088,161,rewardsAssigneds
0x63ef45065ce013f8921827c8feca490eb024b32add67051e10d96681160da16e-279,12518024,279,0x4d6a8776a164776c93618233a0003e8894e7e6c2,6308161693519039880645,161,rewardsAssigneds
0xeb616602c1424db0b26b0319e6203a8e6e02117292475f10f16b2cc44fb1bd35-207,12518027,207,0x4d6a8776a164776c93618233a0003e8894e7e6c2,37820041050413307453391,161,rewardsAssigneds
0x3f157b60f18f1eb9e56d7130f3483411ea9b3733b2e183aba50424e13ac670bb-306,12518038,306,0x4d6a8776a164776c93618233a0003e8894e7e6c2,9892214859550477169937,161,rewardsAssigneds
0xabda789ba7110a1ec9fbaf9da310aa313446e230f310d2efedcaf27ff3e4c786-254,12518064,254,0x7ed9d36539f349808c42187ed4e1753d5947db7a,8540429919400234234830,161,rewardsAssigneds
0x78482de587aff15ced3e99ecc50d7ab79f4ecb2be702b5599ed0fa9da7d7f6b8-185,12518065,185,0x7ed9d36539f349808c42187ed4e1753d5947db7a,20421021927669169228800,161,rewardsAssigneds
0xa2a78d77906512b0e9f25ecd281ea3ea8e6e5f6983100eaf7237fa6f86851139-246,12518078,246,0x7ed9d36539f349808c42187ed4e1753d5947db7a,16288472538221390014160,161,rewardsAssigneds
0x9425701d5c6dbeba41fbd7980a6764829418a47ce5b75e7d359e4442f731254e-67,12518085,67,0x7ed9d36539f349808c42187ed4e1753d5947db7a,18277092091768661144000,161,rewardsAssigneds
0x5aefb23895bd1b62a37a9ece41e116712f2990c362f3bdd582f57a7fbbc411dc-282,12518466,282,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,8390360805342251297994,161,rewardsAssigneds
0x8446591f5a5f69ebb4d78345e804cb17bca7813dd922717989e8d128afde7564-345,12518466,345,0x85fe868adf7f5950b052469075556fb207e5372d,77634861469582061865065,161,rewardsAssigneds
0xd52426ff46e85f5fbc45b644829dc6fbd94ead98b8f153c1da581c4aa2e83c27-341,12518466,341,0x289dd8bf0d5229c5aa4a29bb2c576fa60f4ce71d,2971560409881073337135,161,rewardsAssigneds
0xea87894f45e0c78d377373d5c3a1309d4dfea1437b831b093370b01ad69fec58-259,12518466,259,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,742416942994618155868,161,rewardsAssigneds
0x005c30d5c3f161f34151b2023a85874675334b1630e7ce25e6bcdf8d472a42d0-185,12518468,185,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,6201199315594983384343,161,rewardsAssigneds
0x22e75658adedc63c414d0fad00a529661cc5fdad6e798994d3594e85005d4937-192,12518468,192,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,2835210139777397387544,161,rewardsAssigneds
0xb47f3b7b81d3decc15cee761d8c06bf66f374b3fda507d3cfd1817a2959410d8-196,12518468,196,0x85fe868adf7f5950b052469075556fb207e5372d,105056991369060323689800,161,rewardsAssigneds
0x202b343ced2e7a215571105ce447d983c6c64cf11972f0f745f93f6a521b163d-134,12518476,134,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,9725183599389588903104,161,rewardsAssigneds
0x380af271f417372b7325b88a23e7be945113506b7ddbd8a0352c63caff19859e-138,12518476,138,0x85fe868adf7f5950b052469075556fb207e5372d,121763146352837136516954,161,rewardsAssigneds
0x437b5018633c1d8f24d57bd19fd078ecd23ed3bc0339bad41bd2bd0bdb76fee7-103,12518476,103,0x289dd8bf0d5229c5aa4a29bb2c576fa60f4ce71d,1896321860063486282128,161,rewardsAssigneds
0x6bb07652daaad35c9612d5da84a1d33bce4d9172960ab44815a70a540fadcabe-291,12518478,291,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,641592924758511403392,161,rewardsAssigneds
0xaa66a8a615fa96a7d89fb8d9cd73c38558f656591affa3a760edc5c05f873d01-248,12518478,248,0x85fe868adf7f5950b052469075556fb207e5372d,464972577114134620819293,161,rewardsAssigneds
0xd3636ecfec21b27ee9c62e5dba50f9417ce7961cfaef0bb1b1fa5dc352832038-253,12518478,253,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,37140559407721822522135,161,rewardsAssigneds
0x2e40edf4f52369743d3b7df4ce791605427ae6f06060f8bb535524373e9fd426-107,12518481,107,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,474163966059085492396,161,rewardsAssigneds
0xcb62742ea9970657f9b7b9166a7b505475ec2ceb648328643b258055ec75141a-433,12518487,433,0x289dd8bf0d5229c5aa4a29bb2c576fa60f4ce71d,2567189400532520619231,161,rewardsAssigneds
0x1570c7dd2b7ce1d15f2d98bed5038a8606e8caeb64203dd23366c6b58648018d-172,12518532,172,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,772862009258925480000,161,rewardsAssigneds
0x9fb986ebe0fafd4ddca25405e2dce10c388883794c0cf4aaa12cb32e65a9475c-252,12518543,252,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,768626997541544400000,161,rewardsAssigneds
0xadfda31be81405e85ef2682a0a6bb26f226c662ca7e5ca93cb7c64015c0499fc-339,12518553,339,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,734487482604178440000,161,rewardsAssigneds
0x033ea842071c2dfe0ad68e03efaa80b32627f2257b29cacf9803682071a178fa-159,12518557,159,0x289dd8bf0d5229c5aa4a29bb2c576fa60f4ce71d,11375082839230485278080,161,rewardsAssigneds
0x4ec81e70199e95602481b1f965bb60e6ca7137a0ebbccda8cb9d0173be214a33-94,12518557,94,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,2656229248238270230000,161,rewardsAssigneds
0x216ada7b2c26372dabb8fca5831a2c3b9851730d6786eda6c3bba0a6db972f68-257,12518565,257,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,701961031837516800000,161,rewardsAssigneds
0x637e1617509122a7b9ba4135d928e02cc6acfd658392dc9251ea3c2ef3453f20-247,12518577,247,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,796463127933303360000,161,rewardsAssigneds
0x890a29e19bfcf0a34c929c187b96bdecdce9d553390fce913a6dc30423999116-109,12518878,109,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,25068067715858070680766,161,rewardsAssigneds
0xbb43d31aa01fa2c73da897c9db7f3e2bd789624f949cdb89e74428768e00b4c1-113,12519107,113,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,619543946517672000000,161,rewardsAssigneds
0xfe92120cf20088cb98983258298f43a5bc1f784c97a23be6ee9fbd0e4bb4e8c9-204,12519112,204,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,625330685916692000000,161,rewardsAssigneds
0x052832c08e223a5c18515157931306bbbd9436581a2c4f73c10598e6026b62b8-123,12519123,123,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,4806092711856079060362,161,rewardsAssigneds
0x2e9df8ee43dca1f3abe1670c74afac8ff1f1af00a443ebc380c06556e1fdb813-262,12519126,262,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,4394044545261829066330,161,rewardsAssigneds
0x4137c4b20b0d6fb6d3c1c8a7f5729bef4db603747018a8bac5f9113a304a7206-97,12519130,97,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,608913634489001000000,161,rewardsAssigneds
0x1138674afa9ccd9e78b483c3dd55af407253156ac69dcbf550907ec2ce9d7ba5-38,12519137,38,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,3987466637954272855340,161,rewardsAssigneds
0x6a635da0f7228462d944deb32bc516a9b757212f4b3d1a8477da9b466c42ffce-312,12519482,312,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,37857784398871628651,161,rewardsAssigneds
0xaeebaca87756c77d67eeea2e393ba0bd049401df856fef48c3e0bb93aa5eaa9b-194,12519919,194,0x2d042d8a78cdaaa674b0aec5538e66a620eef75f,810803929342690455731,161,rewardsAssigneds
0x7728e50c451b2db43645ce4c9bc939afac0dd90573085a9a64de4587120294a8-235,12520163,235,0x4fedde33607cfda2c82a999accb427d1170987d9,1776649570621874462592,161,rewardsAssigneds
0xd0d0366992aeb157bdd7f50b20cd1985edf223defe91a4e1e3f8ce05040a071c-116,12520165,116,0x4fedde33607cfda2c82a999accb427d1170987d9,6412650393679726,161,rewardsAssigneds
0x931060cf611b17837ab65e3ed7bdeffcbf7707b891a18cfc03124908d1372ab4-639,12520167,639,0x4fedde33607cfda2c82a999accb427d1170987d9,2115171398910570528484,161,rewardsAssigneds
0x6b5cf690b08c8ce0f71a776fa5337472157712c0f6777c38f135c7625268b853-51,12520174,51,0x4fedde33607cfda2c82a999accb427d1170987d9,7205228670645367,161,rewardsAssigneds
0x42557a204fcc44ef12b91fc557f79f29290ca617d62917c910264acad3022d08-120,12520178,120,0x4fedde33607cfda2c82a999accb427d1170987d9,6984504716126314,161,rewardsAssigneds
0x590246cdafb850b366d616f9ac36055b362583499f1cfb77c0f48d8e321e287b-4065,12520411,4065,0x371bff423d9cd52abc79959a52dd8a5ee7216112,2328871408657872511200,161,rewardsAssigneds
0x35b9f8d513ea26b6d0f3d630ff6aa4ad3c346b04b91aa7dc66529be8dad98dc6-71,12520561,71,0x75555d4115fe3b00a90811822ff77b9f97121be2,6028852141566017643520,161,rewardsAssigneds
0x8537e18e43c52aa03330ba7be7448e9a9db64f854cc005939a19cd1d26f59ce0-4087,12521508,4087,0xb3e2fe4e6673709613c22c63d3d7326f3bfa15cc,17084628454509548110800,161,rewardsAssigneds
0x29a0baea8ae422aaf0410b93644d58015d1412226de266971a49ffc05b260451-166,12521605,166,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,1040714057580197047833,161,rewardsAssigneds
0x15d49cf48bace1c69e3ac98e76add0c642afc02694a3721d5d2f1c0d6109bcf6-71,12521613,71,0x81dd719fd7efb19d12740b8057c0e363bee35b4a,1111116025803883423448,161,rewardsAssigneds
0x5093d1aa4fd41db30768359550d2f92a6c3b57ce0731be18cdbcf0cad5566de5-157,12521621,157,0x901073d364f6af645648dc81d7f90e7aab47142d,941591840729351245056,161,rewardsAssigneds
0x24eb741f87a994456715a5fa4539f9c2d7ece879dfaee724291ab56f814539c1-66,12521827,66,0x79c813f6b6a84b4ab7258db617612f06bde25498,4281311402284039172000,161,rewardsAssigneds
0x0ce7f18a02864b4ba7751aa2acec2030d1ffce0c48c9fdf1715c919b211b9ed8-309,12521971,309,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,24332979893751491978172,161,rewardsAssigneds
0x6d4af082d4a137603bcbaefc90a5984a5a972c75252e9ffd71aa6fb898d47c2c-313,12521971,313,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,7367207707668314316600,161,rewardsAssigneds
0x7f069e4cd5ff7ea5e07d56271f3b22ea2fad513293ad77f4d99436705e648fff-305,12521971,305,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,4206914237871174250400,161,rewardsAssigneds
0xef37eaace6bfc211c18d39816dbfd7b2d171aa56e401c8738d4c4c8362efa070-301,12521971,301,0xbb784d9b398271b7a64f975bebde869409691915,4637604922067780842410,161,rewardsAssigneds
0x4b0a9a88a953fec145a4a51af0407d838e8f5371a643c48edd2fae3fdc84a7dc-220,12521974,220,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,6733737496894733632934,161,rewardsAssigneds
0xc6e89d4f8aa7bd14fc6e764fb72e798a3a189c101b81640d9e3e896e0e18d1da-224,12521974,224,0xbb784d9b398271b7a64f975bebde869409691915,359514292196385684380,161,rewardsAssigneds
0x19dce7e9d42cdbaa2390df9b9784c5fd730f3fa91c746c1fc3fe0b5cd4369f02-186,12521977,186,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,9042734510851187669754,161,rewardsAssigneds
0xd8b215af7d28ba8640d5ee39220c6f3bbd370274b81fe7a7395d7d77858defda-182,12521977,182,0xbb784d9b398271b7a64f975bebde869409691915,13824924570411917201569,161,rewardsAssigneds
0xb3293b0a4c9eac555c48ecf1aae5d23b14c34d88b719728efabc09e97cddf4c4-234,12521980,234,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,34526117795552023738533,161,rewardsAssigneds
0xe22b653dea852c88a0875998bb3020ad16b9472ca4c384c1c9522e93f600ecf3-103,12521987,103,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,16378327205266179418983,161,rewardsAssigneds
0x42d4dd42c02a2c84f112ce5050e7a8ff02bf7b14e2f296e57260d9d2e92274d9-79,12521991,79,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,11503190792756525402472,161,rewardsAssigneds
0x9f2f2658f5afd39da75bd789a411a9e31bca952c2a711b0158674a92d1613e50-303,12521994,303,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,2117133431534387850020,161,rewardsAssigneds
0x9ecf15a0a41bb15b63241ebfd699606ab22e6599be83da109bb6aced4624bf0d-110,12522383,110,0x50fda0a43d6770a927ebe2909fce1cdcba417801,2227277409432145154140,161,rewardsAssigneds
0x4574325c4468b48da69bf99104a5d57fe3c613c33f4afdf593cb7988495a5d94-18,12522387,18,0x50fda0a43d6770a927ebe2909fce1cdcba417801,2432380530841828536060,161,rewardsAssigneds
