id,blockNumber,logIndex,indexer,delegator,tokens,type
0xa67ebe8ac98e92dd4702aaade7fba3d89a99841333569f4f2adc366e292d68c6-191,11755034,191,0x4fedde33607cfda2c82a999accb427d1170987d9,0x8c8df0a80eef0606e4767f1fb7a45a53e04ec6ae,151110698637329088213414,stakeDelegatedWithdrawns
0x48b08267fdbee5c7a640df851100fef57de17e294f1592ccbfa0ac66d7ba1290-223,11755051,223,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,0x46e6f25d092ad9048a3c2bf09a8ea02fa15f0d05,38245393572705307106680,stakeDelegatedWithdrawns
0x2e6615e89e9575d84a0c4e180034426f4f2262b681966bcc5e751776b30638b1-169,11755159,169,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0x3ece8d40dac89ffb408f7cb5eaf24ab6a3135028,2866719804266836368177,stakeDelegatedWithdrawns
0x9df58e14025eb4929355b5eb2ad98b959f8e182ea8fe7aff0c63005642658619-79,11755542,79,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,0x70a49eaf09e4481ce920da1bdd84e16f08f92a7d,994999999999999999999,stakeDelegatedWithdrawns
0x6aefe75250dfca37b8fc7f330684b65e5dea50750139fc86e38fc1e99eba19c2-300,11755553,300,0x362717d3fa1bfe457535b9b716f450b95a858217,0x70a49eaf09e4481ce920da1bdd84e16f08f92a7d,1030359818051376705621,stakeDelegatedWithdrawns
0x1739a7103bc807620c384786c159c14c79678328e58628595c7073109d2b961a-148,11755561,148,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,0x70a49eaf09e4481ce920da1bdd84e16f08f92a7d,6987459958922905372960,stakeDelegatedWithdrawns
0x4dcc936b4ebe9f8e9dca5fdaeb73799fffd150c89dbc6efe654782df68d8f834-208,11755568,208,0xbf4af02f7855c7ead52d037349b7a76e48ed47a9,0x70a49eaf09e4481ce920da1bdd84e16f08f92a7d,997010211663864050579,stakeDelegatedWithdrawns
0xc2d6a7e78b6dd9aaa4684b631df41fa15bab81ef3538b1b848c3e88061cf8e8e-277,11755647,277,0x5a8904be09625965d9aec4bffd30d853438a053e,0xb1ebc277815f6e9900508de585461f8b1550c523,2002696371707393616892,stakeDelegatedWithdrawns
0x729faf50acccce49a165c85da9a296e06b949fb3c6b1ca24efc720956f0e2850-253,11755935,253,0xe0c1af3235ecee2c085ead8e918cd394986d2303,0x76e84025978a0c16fc7ba483718b667388f2973c,19946219615701898190330,stakeDelegatedWithdrawns
0x6ab89c8255c430b42990ebee27733f0ebee24518459fd53a299be656e4008d15-298,11755956,298,0xfd4b9c44ee7afb7f98df3dda40aead6acd9f41f4,0x76e84025978a0c16fc7ba483718b667388f2973c,19900000000000000000000,stakeDelegatedWithdrawns
0xcd57d77e0f0b74d8f30df866393a5cdb7167317b24ffe9d131c92005c59c55ba-251,11756375,251,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xb3ac04c79c40c5034a3c5d43d80a7c30e1db3865,129349999999999999999,stakeDelegatedWithdrawns
0x8078948111a84b8601350b332912c790fe9a745871c9521e21495a7c5841e269-170,11756440,170,0x362717d3fa1bfe457535b9b716f450b95a858217,0x76e84025978a0c16fc7ba483718b667388f2973c,21642345748142924325313,stakeDelegatedWithdrawns
0xfb9de0a88b2cf42579dc393caaca213e404bcb54d65f487ace42d65476d485a0-160,11756645,160,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,0x77aa94acff9d6a4bce8766431fdb3e7e23038cde,60165345558790864046206,stakeDelegatedWithdrawns
0x800e52a0b2cac40a3303bc3609258c96cdca17fe332aa9f498aaa28f1029bf83-169,11756770,169,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x7eb692f22af33d637aab31f9277653235682ebe6,4049545950009976615611,stakeDelegatedWithdrawns
0x3c1e0dcecb5f76abad334014e17e4a965d4316bf46678a6888d00c8a98fd2b9a-204,11756836,204,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,0xd21b6b2ae0254060044024dc7e6929e8e08f07b9,4975000000000000000000,stakeDelegatedWithdrawns
0xc1c34e54f0d43669ef52eef17d87e0d3000cde7f78b34a22dc1ca9b08d42814f-198,11757107,198,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,0x8b59e1636f1efde992da55d3fa1c621a0a62ba0f,1004753804349142364656,stakeDelegatedWithdrawns
0x667541ed9f16b314a6dae17ed97bc397ed0a4b65ceb3280507aaed2e675f36d2-247,11757521,247,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x86eb0de2420a1d2f22a16dcc0577c10086f7f471,495500000000000000044,stakeDelegatedWithdrawns
0xc7872ecba885d60d50a64f777d5f8c0691c7f2cb48027acfd0f36db5601ad36e-25,11759135,25,0x5a8904be09625965d9aec4bffd30d853438a053e,0xf351165d35e631b8adcafb0f547767651bf4a391,37969813415897743297653,stakeDelegatedWithdrawns
0xf70e104f92db4790ef052a6c64804f17f4cf2b84f76dcd7e5dc27c5c84ef7eaa-102,11759142,102,0x5a8904be09625965d9aec4bffd30d853438a053e,0xf0f225e01cf084d3c246ad595ab60d0d4f5b4c78,2510313670486546203064,stakeDelegatedWithdrawns
0x8260b077f7011347958a06caae80b867850fbec2de3d7d22edd775564160648b-180,11759153,180,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0xf0f225e01cf084d3c246ad595ab60d0d4f5b4c78,7544508321954252747489,stakeDelegatedWithdrawns
0x8a4a83172b2d254dbf7d38cb068334efa00a604055af7388a1a3734997717b76-204,11759162,204,0x5a8904be09625965d9aec4bffd30d853438a053e,0xb7abdcb6a334845125d94313c7255b8984deed12,10002192768251110241466,stakeDelegatedWithdrawns
0x627da9704236749080af5f326ffb603f87355f6b7c80f8142263fe1f79c924a7-268,11759386,268,0x5a8904be09625965d9aec4bffd30d853438a053e,0x90b4c022eb9d667922dc579153799bbd49bbb68c,1265226180740030050809,stakeDelegatedWithdrawns
0xe946bca6b7fbcc43fac18c2c7ff48d62fd6706c1eef6b60356e950df925049f9-191,11759833,191,0x5a8904be09625965d9aec4bffd30d853438a053e,0x6bc5d6622c801fca4c3f2818787b8a16c4c27c32,11002412045076221265612,stakeDelegatedWithdrawns
0x6dbedbd3bf78c316a8ec7bd5136013ab067c6e5dc8b1f34c429c71469e9bb410-196,11761631,196,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,0xc7f7f9ea73cbb3ef6cd0f4318abdbec85081cfc3,996666642326732219015,stakeDelegatedWithdrawns
0xeedc6e3f0e461490b2b4e9aadf95dcd420380adfb87572f6d8888b4ab8f81c7f-197,11761891,197,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0x3d6cac9a1c59c253befeb896caf2df1f22a08171,200429209449280225720,stakeDelegatedWithdrawns
0x65ce5b7699533db7b8d747e94a30124403a2e910338bd371938ca2e53f019e7d-330,11762036,330,0xa959b5afe73c6faa803541b5c4edc0492dfda294,0xf916db267ccb5f7ae8e81d62b99d881cc51a6e4f,2109400000000000000000,stakeDelegatedWithdrawns
0x9ffd6feddf51f42b10ae6e1824c6ce729c8dbb8ae6d4eb6e0a050e92cca4ff7d-129,11762187,129,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,0xf748879edbe8cca140940788163d7be4d2a2e46a,5208123241704635808029,stakeDelegatedWithdrawns
0x58049399459baff75aea3420849699881f637561814c1e30935d15ab962186ea-81,11762188,81,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x8f45c2d94e9fffde3e1078259bbc5a211be8f5e7,200000000000000000174335,stakeDelegatedWithdrawns
0xf5eab73ed1d1933e1101b3c78a922626c3b7cac93bb04ee90d540094c6215d5c-142,11762431,142,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,0xb1ebc277815f6e9900508de585461f8b1550c523,2070691224089782570571,stakeDelegatedWithdrawns
0x1c67804422b72da3cfef0192567addf4e96215681ab89a845bf6d527bf391136-198,11762437,198,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,0xf8375068f5ddab07033bf5410e1fcf6ef70955a0,1021521628553634283669,stakeDelegatedWithdrawns
0xe4629ffc6eff8a7cb1a2ad74000f09dad907505e55ee52254069946317d49ca2-155,11762513,155,0x4437e367cc68d87675148a9e4a1f052f0359c880,0x4360dc84d9584b05888d306e2a7f06195948818b,9511818546911592841237,stakeDelegatedWithdrawns
0xb3857bfa96497d3f153e32ec91e3ef0e3c53416a10624338c309de9cda9c9421-360,11762728,360,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0x128b1dec802ddf81681e3d6f113bd83dd852311e,32769299586586120717213,stakeDelegatedWithdrawns
0x9d70fd6ca4e6dc126977dd3a2487dbbe2cde4d2a15fc35b487938ba025bcfc21-37,11762744,37,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x8b5e4c55cfaba6fc41978ad506e1bd506391fcce,10036190216977334908894,stakeDelegatedWithdrawns
0xc9676f0a850f5b990c95a500babed788095c1191e08bccdbdec325466fec3635-227,11762840,227,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xe1e2a52a21226ba37f28ba6cdf59f20156798f94,10188529346085812148111,stakeDelegatedWithdrawns
0x5a46746d0aef1550666ee82abbdd5ba02e09ab1bba32febe707552fa0c87e035-271,11764216,271,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xa0a4b3aa012cd47a03e46bb04e127f9aff9c01b2,5307491952921562183977,stakeDelegatedWithdrawns
0x07feb2c529bbbcaf90219ba5386b652f3d3f3d15d395a16e5c04983aa52e5822-265,11764952,265,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,0x81dc85f87296af672ded86b78ac1bee0a27c1db2,10000000000000000004492,stakeDelegatedWithdrawns
0x8c0d068dedc890cb159dc6e651fe170be5aa37dc070f9377797c853a6c8d545e-228,11765035,228,0xbf4af02f7855c7ead52d037349b7a76e48ed47a9,0xf89c4b92ee8cb1f636a269eeec428c0bb93c4222,2587002509567460668846,stakeDelegatedWithdrawns
0x0d11fb4e121c9d1bb004e8febce81fc20950c7c6c7eaaeeecbb917f2a141aea9-126,11765781,126,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xbdfbf2a55de91fee5d0eb829fdfd337430862bff,4978416054450577870381,stakeDelegatedWithdrawns
0xa501803f67aa5dd4fd3e5368d437b232bbb13d07c7c764e18cc6970ffbe81651-7,11765786,7,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0x64dec26483daa67dcec882b05ebbed586ed738ba,7960018696098959500162,stakeDelegatedWithdrawns
0x7ac2defde7cec7af264ce4820f347d5feda99db57b4829753a3c0bbbc337de58-281,11765795,281,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x78d30eebf7cf81f2f479d918c7e4b4a485b7dd65,3057381173918253226838,stakeDelegatedWithdrawns
0x87c486d09fe0027d3a20213eed77cfb3f5a8e31635016b312a45bbbbd002d456-279,11765848,279,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xc0e2303c29e566a7b9b15c2c98650ab4a25423de,3330191939185150989402,stakeDelegatedWithdrawns
0x2d60c701a6064680f6f86661e978ac5d91149fab8c9cfc30bf15ed559bfd1722-188,11766076,188,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x22ce3bcbdfa26bbde3a225caa4fa35ec04a7723a,1509315499999999999999,stakeDelegatedWithdrawns
0xa2165cf2900ed9de92382b0d7fdb4dee6b1c843f801e864168c6c65a5877f683-358,11766617,358,0xbf4af02f7855c7ead52d037349b7a76e48ed47a9,0x438abb8db93d6842dad49dbd45c25ea3f9363c4c,1002468594021026886044,stakeDelegatedWithdrawns
0x5f4d96c8b6b8a7503ee1392c0631a50eb983a02b32eb4cda6244a5ce0535de2e-171,11766927,171,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,0x438abb8db93d6842dad49dbd45c25ea3f9363c4c,999308531507156151342,stakeDelegatedWithdrawns
0xa0fb3e6167703238677db2fbb13d508e1e9424a8174cd9e024b4dc8885c7b9fb-173,11766927,173,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,0x438abb8db93d6842dad49dbd45c25ea3f9363c4c,1000000000000000000940,stakeDelegatedWithdrawns
0x7a25167eccb5b2a129f71c7a206320897b63396c0d22bd5291d4e1e33d1b5448-154,11767077,154,0x5a8904be09625965d9aec4bffd30d853438a053e,0x8b88a3b92433638324e5f429bee52b1fd84e7c5a,1993326338706564298694,stakeDelegatedWithdrawns
0x8d38dbe8c92ca6a9aa88ffe37f1bbe9eb2c3dff5366abb33321adb61f8b08d93-133,11767244,133,0x5a8904be09625965d9aec4bffd30d853438a053e,0x4c6514efcd93425a70830ecfe9f9f5436de91d57,28315208759476856489019,stakeDelegatedWithdrawns
0xa0dfececa911cf62f886e8d4e490fb5b33a7266cd99f4c7cf30490f3a8cafd23-166,11767644,166,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xa5f3dae7c23aa3070f4639e72ee4aad5d62f785e,497499999999999999999,stakeDelegatedWithdrawns
0xb146828cee3d9311e616d5b45c16ae6c71e63a6a3400f1c9cd95b5bb0affa532-73,11768098,73,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x821d2c097379128a1148e67e585c92742aafa539,18780021997288170868088,stakeDelegatedWithdrawns
0x673b8d31bdddc197e096a29a28909c775c173c1166dfa7c279269af74590411e-248,11769428,248,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x03ca7722523f89753e01d7f58f5c9f95fefb13e3,10184485678528368698167,stakeDelegatedWithdrawns
0x3eb887a2772d705272a52ef86854c15d855c0b91af7bb719838f1f05efce2195-255,11769770,255,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,0x00925db00d7e4fd3026dbe30f2e752c13b8e8606,40110559307540269155242,stakeDelegatedWithdrawns
0xf320b6c8751662842f9b09f390d00ebb487fed72c62e208701714ad2da0a3241-240,11769891,240,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x8c8df0a80eef0606e4767f1fb7a45a53e04ec6ae,450445892699871538560165,stakeDelegatedWithdrawns
0x09e94c962c59fea9bd089f0d9a41a556000ff0df84683c8f4491a631dd5fc586-225,11770094,225,0x6980fd6c85a98df8180123951e46d673b456699c,0x82867ae9fe37e9552e7b3b5829ab4c597c3b4698,2489140011735354346455,stakeDelegatedWithdrawns
0x6049d1331629404a5190b105a5d67ddd7a3da41e76fe3a4b7da580ab650f81f5-155,11770102,155,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,0x82867ae9fe37e9552e7b3b5829ab4c597c3b4698,3165257951595543330159,stakeDelegatedWithdrawns
0x76127d1d50a981c6154334564685cd52c2132bed9ff844fe89536ccca51b6edc-344,11770121,344,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x82867ae9fe37e9552e7b3b5829ab4c597c3b4698,11082746430992511842222,stakeDelegatedWithdrawns
0xf13502759d8913aeeac85ec2ca6072b3cbbafd5552788796fea6d0ed5f5d8e88-223,11770121,223,0x5a8904be09625965d9aec4bffd30d853438a053e,0xf04cc5d254942c8eebc8b3b8b40b3157fb6007c4,2704835333764458192589,stakeDelegatedWithdrawns
0x2b545c3c870c6b6429b7d428ad1e42dfe3dda9403b57063f34621188ca9dc47f-73,11770127,73,0x4fedde33607cfda2c82a999accb427d1170987d9,0xf04cc5d254942c8eebc8b3b8b40b3157fb6007c4,1367822961343191707848,stakeDelegatedWithdrawns
0x65534c2476b1985a2c68300b39d72b30990c9a78c6f526d0e47d438d77e3879d-111,11772997,111,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,0x1114dc2a9853b065fc61fe6ac16c9f789771b30d,2410626734127873191631,stakeDelegatedWithdrawns
0xd65826a6b7a0b129e6714f8b888b63f473e7566270275789e5c4c8a6e41767d4-344,11773520,344,0x5a8904be09625965d9aec4bffd30d853438a053e,0x0d8a9757997939df3d2d8ca9d56db4e8cf9014e6,10038511513246343066677,stakeDelegatedWithdrawns
0x332a25aa3e676f0b2550ac7a4c2105c5dbc03699415a24fe874286f25aa488fd-49,11774082,49,0x5a8904be09625965d9aec4bffd30d853438a053e,0xc1a7fb28bd7b34f3197c51c5f13be56a50d26d09,1005808987132076899215,stakeDelegatedWithdrawns
0x734692b6dff3850ae65acfb1d84da4f3f5149925bd63d55c5360d6a153eb15fb-204,11774088,204,0x4437e367cc68d87675148a9e4a1f052f0359c880,0xc1a7fb28bd7b34f3197c51c5f13be56a50d26d09,3983946227019055928619,stakeDelegatedWithdrawns
0xbef2b4cd61955bf906a58c2e60c459475e052bade7e4ecade757778dd245d81a-86,11774488,86,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xdf3ff28f05b36ed7651438e8d9bb5abb3b2cb35b,998923902419697805455,stakeDelegatedWithdrawns
0xd107b2325101da00f18777f33e077e469873383c3b067fd9e703271fcc2f1ae4-320,11774623,320,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x0780068da621423d14ef27db1a01a3131de8a56d,101485999938916971425908,stakeDelegatedWithdrawns
0xe355616f9bf8a2f650a95030487bc72e7fff5f81c593e0e16d08ee9a93452b95-215,11775164,215,0x5a8904be09625965d9aec4bffd30d853438a053e,0xeb066d2bb1c1ddb5bec6e7f7a08f22e4d73241eb,1586362489101443154608,stakeDelegatedWithdrawns
0xefd7859971b74f1c76bc4f5e9c6c85ede637637ea8c15d3d22a5fb6425045b5f-244,11775176,244,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,0xeb066d2bb1c1ddb5bec6e7f7a08f22e4d73241eb,825385386089641500097,stakeDelegatedWithdrawns
0x90bec5a20564386d029e44851c726a40eeeaabb327887c87d4583b2a718e5920-120,11776836,120,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x5e616d7ea25f2fce46ed3548a0aa92b88113d70f,897489999999999999999,stakeDelegatedWithdrawns
0xcc042761182176a0339b9a838e6540db61e25acb7beb92ef8a9b184423563b1b-270,11777468,270,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,0x885c9e29c0cc0c7b4055dd9513c2ec2b10a5cc46,500308752273388616604,stakeDelegatedWithdrawns
0xeb7046a0568ffe56732e6fea41d8b686f312ab1383f53c0b11d65c1e4ce9a1af-34,11778454,34,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x22b717278ffcd370bc6b9b9c4e7202419bb7b445,49790834823749818530537,stakeDelegatedWithdrawns
0xa39a45e93cb01409117913bff77f7f7cf18a9398c6b681b0fa6d72232716513c-171,11779084,171,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,0xa386621f99d2b74de33051cd5a5d00967668afdd,33283151038078417763855,stakeDelegatedWithdrawns
0x8fce426f12d0f43388aeb48f81db1df01b457954a4c4778451fbce974f80820d-190,11779237,190,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0x306cb31aec1d7f5e0176f81ddd4c6bfc6587a5e6,99845983449879246290732,stakeDelegatedWithdrawns
0x1632cbf0d1db816c20e5dd9397f3feaf828c934c5b1a8dbed57e11b5296cf072-208,11779242,208,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,0x306cb31aec1d7f5e0176f81ddd4c6bfc6587a5e6,99713500151827794572111,stakeDelegatedWithdrawns
0xc5239a752d16abff5b529c0e960ac93956cb93d95a96a12c37df2b7f7d976035-144,11779252,144,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x8abac98aba75b4cf5c4e8c07d45f4c688ecb764f,1494470641540085233628,stakeDelegatedWithdrawns
0xb6c86540b1519c5764698ce737cbdbcd1462b8187e7f9174ebbf9046a1f60f16-273,11779262,273,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0x4410ccf6a13c5d6fb51c153516eedcba1b5a0ad3,10748062421260115879869,stakeDelegatedWithdrawns
0x6826a919948932079fc5fb8f1a8fd668c99226fe6786493cd6935ea4970e132e-279,11779264,279,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,0x4410ccf6a13c5d6fb51c153516eedcba1b5a0ad3,7607093147942648687061,stakeDelegatedWithdrawns
0xbf44ab540f46336e3e11157aa2324e48b96c93f00ef734761ec4509edfc22a1c-180,11779280,180,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x4410ccf6a13c5d6fb51c153516eedcba1b5a0ad3,7556419845205946744635,stakeDelegatedWithdrawns
0x125a3dd615cb6d82bbde432563cf759e6d3bc54bbd237f4b64b3e4b3d644574c-146,11779380,146,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x6273540b8160b2d923652552fade0da98bb10dc5,7978038627691468854982,stakeDelegatedWithdrawns
0xdfe57cfdf344d26ca1d51b95de37800b35ee01d6f1efe9937f55013dc2d54db8-180,11779434,180,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xa5bf386edea34930d39e0401b2275028ef44de06,10245252630317057486454,stakeDelegatedWithdrawns
0x672d479f78fc6662642b8934c9374df1250ae139f42e61076e0d75f3db422f8d-135,11780037,135,0x5a8904be09625965d9aec4bffd30d853438a053e,0xcaf5fabbd6cc02a12b6cdcc29938e73cf103e6df,102221298805013487458983,stakeDelegatedWithdrawns
0x6465c5b005e53a111ba998e0653f5b3e72b8a5b4b0fe36a6d5112091e9c2e5bd-116,11780478,116,0x5a8904be09625965d9aec4bffd30d853438a053e,0x6480ea310eae4097e985355da300f8712ff5b327,4764928850693922687420,stakeDelegatedWithdrawns
0x1faacf25644c73dd467e9a5625313ec53620d820f52ebc037ff003de3088d93a-269,11781846,269,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,0x57def36b14d04c5ef684d17b5d4fb527c3080808,10000611348877257617368,stakeDelegatedWithdrawns
0x1d09f087fbd066c61ca4d28f240f8fac8c7e418259db84e8ca547ba656b683e0-216,11785607,216,0x5a8904be09625965d9aec4bffd30d853438a053e,0xf9d219a44f9cf2f40082ecdac60d508a34758bc4,2990004657473083213205,stakeDelegatedWithdrawns
0xd10aa51af3320ca2824dfc75ce7202c62ae00971dbd6880fc369909e19ef247f-236,11785723,236,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x089f5d91572383c46041a32751bf7d0c711b7d69,130923549668895900962176,stakeDelegatedWithdrawns
0xecd5751d82ebec32224f19712fac8acfe6b3965f31cb61c28652732cb6a6a49b-107,11785732,107,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xaca3cf555688f6bd31167ed95687f631a04017f8,53354077186511163357093,stakeDelegatedWithdrawns
0x6e26f83e0bdbaef47f47552414733d7b7bd3636c4c7565750cff95b60e60145d-221,11785744,221,0x7ed9d36539f349808c42187ed4e1753d5947db7a,0xe46137244b916fd3dbf82bfc8c734cbc22490654,106091624551494871649999,stakeDelegatedWithdrawns
0xf3b0e7a52793cc2f9ceddf85e43cd76441ceeab2a82319f764e7c52ecad2367e-252,11785909,252,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,0xa1090d200cede73d834b9086b172aa146a302417,11065147698670249999998,stakeDelegatedWithdrawns
0xae2d4dfff877b66a64c7c21ccc046feb74861e44e7fc69ad6b2f5d662786bb61-266,11785931,266,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,0x51657ba6e22e76985eeb523bc94e2ab22ee20629,166545622222769592336587,stakeDelegatedWithdrawns
0x210385bbd344d70fde13a40806bc9a6b57cc061397562e72d1bd398ed8461bf7-139,11785954,139,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,0x66665cdf746e129394cef5f829dadea0f2d87c05,979359388666378454682321,stakeDelegatedWithdrawns
0xb4435effb8311400722fb3d83864c3ad845e511ed032d731d3b5c11394527dc3-307,11786025,307,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,0x53a826b8b5ba1990b1f44c55c6f0eb81d22c2687,17342890371460951273256,stakeDelegatedWithdrawns
0x8fe21ea1900e326ed17e01141e9bb287465443d228873da87d5500d8ce8b9682-293,11786502,293,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x11711007d4ebd02b86c3606984c2a710139afea3,1660036934896570354730,stakeDelegatedWithdrawns
0x078efd8bcff05984ffc89c14ffea2ca1e2fe368a390a25a80a6e3c5df2ebb0b1-306,11787492,306,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xea66bae43b694f996af80b3d4a75a7ce06d180e8,1347306522266106614793,stakeDelegatedWithdrawns
0x45ab41b69d0b1c0bc6dbbd69ff746759f0e0a57acadfe587a7b06e2c7aea3ce5-130,11787852,130,0x5a8904be09625965d9aec4bffd30d853438a053e,0xa521e425f37acc731651565b41ce3e5022274f4f,3109434299241414295799,stakeDelegatedWithdrawns
0x4ccaafbf54ebab164249f3ca3e3be611eb4552cbacd355100a9fd90cd48ab75c-173,11789700,173,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x1aeff0b3471785f24a5b06a01370b17565bde957,19953010555697610503987,stakeDelegatedWithdrawns
0xf65187ef83c6f2a233556c39be1e834b4806c2d1da33ebf946d49b9b417d7aa5-158,11791051,158,0x5a8904be09625965d9aec4bffd30d853438a053e,0xa9231c9e459ba44e5744d421f8aa80e4c4f71b80,1081381201749819665645,stakeDelegatedWithdrawns
0x9619b3f91a5a21ac78a1db9701a73fc2860ac16f17bda1ba7cbe95fca6ef9fe3-107,11791443,107,0x362717d3fa1bfe457535b9b716f450b95a858217,0x13c0dabeb938c21524c59cdc40bcb6fdb3618754,51836380767732941101230,stakeDelegatedWithdrawns
0xf7b91d6c4f8f049a895c0506330cd6a409307801b7010be769f4509eef794893-297,11792595,297,0x5a8904be09625965d9aec4bffd30d853438a053e,0x637c3e17c71d06844f685e5647fabdc9bf1e2307,16300000000000000006313,stakeDelegatedWithdrawns
0x745984093a1ed98a6ef8c89a1d4a1efc6b3bc2c97082258c43483bcb95decc56-134,11792616,134,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0x637c3e17c71d06844f685e5647fabdc9bf1e2307,15012472477040147891982,stakeDelegatedWithdrawns
0x54f5838aa7ef6597d107e0458a48efd8170b63bce7be08f7a83fabdc328995ad-266,11792711,266,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xd145f93ea8931d73047eb68b346aa98ab0ced7a8,621283450251132021005,stakeDelegatedWithdrawns
0xc5fe7c0c08208acc4f02388c1d697ec75514a3c9072ec8b117e09d5ea20ddda8-55,11792713,55,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x8ea87bc8389b35d2e5a38950555316be2740ff16,20149736261755525494641,stakeDelegatedWithdrawns
0xe2be4b9e498f4a4ff123403afc3956a4e49e689b39563fc813bd518632215bd8-108,11793082,108,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,0x2763a1ce0115d35699a7a8b0861b9fde67fd7b12,15059331664131719880106,stakeDelegatedWithdrawns
0xad034892d1810018e31cd44b6ee48c018fef1fb20aea75410b66445fc8ba9198-290,11793975,290,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0x6111933e0c13da0312bbff7c43e738dfecde03ec,1006826671899896955879,stakeDelegatedWithdrawns
0x55011bcbede2bd47a98527b8ff3d83a80fc39f3c397064d0ea452fec2b8e5e62-41,11794802,41,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xf7a489bbd270e60c8c53df31c36aeffa14a9260b,10084799680836803036205,stakeDelegatedWithdrawns
0x4e77bb99fd5d61a8871b0fa22df6c33c11deaca669086da5c828afa14f7ba890-242,11794987,242,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x1a092501f55b6a4ab7287346e33c288786ab1a54,2000000000000000000795,stakeDelegatedWithdrawns
